"from","to","n_transitions","mean_time","sd_time","min_time","max_time","bayes_factor","posterior_probability","bf_category","supported","avg_jumps","origin_reward","reward_percent"
"mollebaya","miraflores",122,5.57602813861828,1.21305916258028,0.687671262212976,9.80284694913848,0.920581591563175,0.0647705810465504,"Negative",FALSE,0.0135555555555556,1.811,0.904121215
"mollebaya","mmelgar",100,3.51174601702183,2.36955684505142,1.87637170828715,13.8015464016745,0.917205591878662,0.064548383512943,"Negative",FALSE,0.0111111111111111,1.811,0.904121215
"mollebaya","paucarpata",182,3.39798240879675,1.38984269234666,1.82749707108827,7.43098626426204,0.94425858125918,0.066325963781802,"Negative",FALSE,0.0202222222222222,1.811,0.904121215
"mollebaya","sachaca",72,7.92516496106245,2.10723384369408,2.61857340069157,9.70297739345418,0.80336821891637,0.0569936673702922,"Negative",FALSE,0.008,1.811,0.904121215
"mollebaya","socabaya",602,3.32974043234204,1.65623033330512,1.81804323240098,9.40019589252762,1.43131060118242,0.0972114209532274,"Weak",FALSE,0.0668888888888889,1.811,0.904121215
"mollebaya","uchumayo",32,8.03558494424529,1.97447430262526,2.60517624849037,9.31369267547394,0.823324441614559,0.0583268525719364,"Negative",FALSE,0.00355555555555556,1.811,0.904121215
"mollebaya","yura",52,3.74925903252802,1.26714594868285,1.99667223288952,7.1662144260968,0.815002485759204,0.057771358737918,"Negative",FALSE,0.00577777777777778,1.811,0.904121215
"paucarpata","asa",632,5.40733209146149,3.14018258245957,0.224077987856947,10.4742142639724,1.69505697954182,0.113098544606155,"Weak",FALSE,0.0702222222222222,3.152,1.57360026
"paucarpata","cayma",25,6.40588497551279,1.25160172350407,1.69907061484168,8.05274078131457,0.998674771078567,0.06988112431952,"Negative",FALSE,0.00277777777777778,3.152,1.57360026
"paucarpata","ccolorado",83,5.96005273299343,3.28139902246247,1.47937976255666,12.356505765665,1.1644482096632,0.0805466059326742,"Weak",FALSE,0.00922222222222222,3.152,1.57360026
"paucarpata","characato",1146,3.04675864157801,0.477960665169909,1.11868633391076,8.67227319356144,1.9684247181322,0.128985668259082,"Weak",FALSE,0.127333333333333,3.152,1.57360026
"paucarpata","elpedregal",129,3.07079122874906,0.693541500418801,1.97241032361264,7.10491472310794,1.12611967792328,0.078102433062993,"Weak",FALSE,0.0143333333333333,3.152,1.57360026
"paucarpata","hunter",138,4.27025471551675,2.33911700378683,0.724748252499746,8.88684697326893,1.17493683744305,0.0812131985334963,"Weak",FALSE,0.0153333333333333,3.152,1.57360026
"paucarpata","jlbyr",41,7.4315861018564,1.4648946287573,2.0071026187367,9.02977534231315,0.893618425953877,0.0629930007776914,"Negative",FALSE,0.00455555555555556,3.152,1.57360026
"paucarpata","miraflores",2258,4.62633800835906,2.47810171414691,0.00363687189352646,11.3396647331966,3.22856825243563,0.195422730807688,"Substantial",TRUE,0.250888888888889,3.152,1.57360026
"paucarpata","mmelgar",7589,3.40600729373742,2.23712708820271,0.0591155296652155,13.7732359692036,5.52559808478598,0.293634040662149,"Substantial",TRUE,0.843222222222222,3.152,1.57360026
"paucarpata","mollebaya",551,2.9800182507563,0.543573829046847,1.7907385716496,4.67748715789969,1.57955406944781,0.106210421064326,"Weak",FALSE,0.0612222222222222,3.152,1.57360026
"paucarpata","sachaca",150,8.67606675513184,1.08256009974082,2.85871118749967,9.9263514313198,1.17318767604568,0.0811020997666926,"Weak",FALSE,0.0166666666666667,3.152,1.57360026
