type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.4-3;-16.47275749;-71.4661324;-1950635.993;2845312.507;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.47248127;-71.4664725;-1950599.219;2845277.583;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.4723914;-71.46673519;-1950585.325;2845248.983;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.47234985;-71.46689788;-1950578.378;2845231.085;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.47232646;-71.46716376;-1950572.254;2845201.249;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.47230176;-71.46752414;-1950564.777;2845160.716;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.47231399;-71.46769118;-1950564.093;2845141.618;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-3;-16.47244447;-71.46795899;-1950576.025;2845109.539;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47279081;-71.4659608;-1950642.087;2845331.523;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47286072;-71.4658231;-1950652.049;2845346.215;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47275355;-71.46578215;-1950639.977;2845352.268;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47274846;-71.46581827;-1950638.92;2845348.24;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47273487;-71.46587176;-1950636.644;2845342.354;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47270387;-71.46592399;-1950632.339;2845336.841;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47265971;-71.4659892;-1950626.322;2845330.029;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47262051;-71.46605002;-1950620.943;2845323.649;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47257057;-71.46612394;-1950614.137;2845315.925;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47262684;-71.46618399;-1950619.986;2845308.377;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-4;-16.47270994;-71.46609721;-1950630.853;2845317.121;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-5;-16.4719546;-71.46756465;-1950523.471;2845160.691;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47205312;-71.46757999;-1950534.853;2845157.656;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47208512;-71.46772077;-1950536.825;2845141.273;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47213737;-71.46797381;-1950539.753;2845111.898;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47217123;-71.46815063;-1950541.487;2845091.407;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.4724;-71.46816543;-1950568.179;2845086.718;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.4724111;-71.46799748;-1950571.615;2845105.614;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47226172;-71.46769545;-1950557.898;2845141.82;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47226492;-71.46751816;-1950560.524;2845161.879;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47226771;-71.46737788;-1950562.633;2845177.747;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47227047;-71.46707321;-1950566.825;2845212.252;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47227357;-71.46699896;-1950568.131;2845220.628;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47227042;-71.46684231;-1950569.75;2845238.43;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.4722855;-71.46668667;-1950573.498;2845255.877;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47237359;-71.46647641;-1950586.518;2845278.556;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47242103;-71.46632481;-1950594.016;2845295.119;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47249565;-71.46620261;-1950604.335;2845307.992;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47253766;-71.46614636;-1950609.986;2845313.816;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47260128;-71.46605166;-1950618.663;2845323.716;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47266896;-71.46594639;-1950627.953;2845334.76;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47273227;-71.46585564;-1950636.543;2845344.216;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47274202;-71.46578906;-1950638.535;2845351.636;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.4727546;-71.46573886;-1950640.65;2845357.162;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47275464;-71.46567567;-1950641.457;2845364.326;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47274296;-71.46560194;-1950641.021;2845372.838;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47269356;-71.46554186;-1950635.979;2845380.3;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47268634;-71.46560444;-1950634.336;2845373.299;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47262169;-71.46570888;-1950625.414;2845362.31;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.4725705;-71.46582619;-1950617.91;2845349.683;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47240462;-71.46605891;-1950595.464;2845325.482;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47225228;-71.46624393;-1950575.215;2845306.51;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-5;-16.47215362;-71.466433;-1950561.222;2845286.372;C;False; ; ;0; ; ; ; ; ; 
