LR1_coefficients_null_raster	LR1_coefficients_SES_deprivation_R	LR1_R2_null_raster	LR1_R2_SES_deprivation_R	LR1_Q_SES_deprivation_R	LR2_coefficients_null_raster	LR2_coefficients_SES_deprivation_R	LR2_R2_null_raster	LR2_R2_SES_deprivation_R	LR2_Q_SES_deprivation_R
0.013372996297953	0.00217465997703878	0.0730926774153609	0.0911432744867527	0.0180505970713918	0.000498274666620867	1.59176288506724e-05	0.0189017565616568	0.036706395010958	0.0178046384493011
0.0113003438828209	0.00184611910356422	0.0815012009121396	0.0871939097246246	0.00569270881248497	0.000372846168375588	9.58807038715076e-06	0.0376191041258898	0.0380134946115671	0.000394390485677271
0.00656601728218298	0.0013694953941008	0.0429325274481062	0.0736504913305855	0.0307179638824793	2.1300545573865e-05	5.53836133171113e-06	0.00017159632212678	0.0122709540977283	0.0120993577756015
0.0173842713685611	0.0029269851640812	0.0898921541396488	0.114878441852868	0.0249862877132196	0.00116312515147454	2.9331941367495e-05	0.0566536841282084	0.0691692672847104	0.0125155831565019
0.00937445295608498	0.00179495382358506	0.0809898913849769	0.139761299176312	0.058771407791335	0.00029283484820443	1.10474967725422e-05	0.0273292525496612	0.0690054531425179	0.0416762005928567
0.00780482451904944	0.00128490316051504	0.101199299329192	0.0928602121227636	-0.00833908720642811	0.000314094851202366	8.94091761523467e-06	0.0756509477506377	0.0634938795545038	-0.0121570681961339
0.010338331906736	0.00213208322053292	0.0993422578956098	0.169609824907995	0.0702675670123856	0.000220574249325815	1.12516494873362e-05	0.0216138042445626	0.0750959616763036	0.053482157431741
0.0148294628815211	0.00269692198824556	0.118604012541941	0.14879233523423	0.0301883226922894	0.000463379600256701	2.08524879222997e-05	0.0422246854567096	0.0947139860092137	0.0524893005525041
0.00412442650299811	0.000589321605417469	0.0293150958491633	0.0235203003322153	-0.00579479551694797	6.39809697492208e-05	1.01015561661194e-06	0.0049672061835241	0.00184355339492581	-0.00312365278859829
0.0101902152414119	0.00182027202060115	0.114396792365737	0.136835563517043	0.0224387711513069	0.000278318458517104	8.45307001038373e-06	0.0469716786670021	0.058346598729065	0.0113749200620629
0.0111616461251926	0.002013936569821	0.226274922775459	0.281725844041707	0.0554509212662476	0.000302093979410585	1.07970679462931e-05	0.0778027519038536	0.118448627161399	0.0406458752575459
0.0192494249888648	0.0036886051450373	0.124130987284032	0.185458782087756	0.0613277948037237	0.000486398762855147	2.63872725404048e-05	0.0295020101465677	0.0982054397607376	0.06870342961417
0.0141198960385361	0.00303439263631031	0.0672748261237927	0.123624313051495	0.0563494869277026	0.000323372227783731	2.9116637687071e-05	0.00924518225853854	0.0725098238200552	0.0632646415615166
0.0109886467164707	0.0019000897754175	0.0728089659798218	0.0736765295095602	0.000867563529738435	0.000245320082581946	7.97573634450376e-06	0.0197251050063617	0.0219755154295754	0.00225041042321371
0.00798685161134629	0.00164949559958701	0.04023686592799	0.0571010140920632	0.0168641481640731	0.000100471858686869	6.32676008270695e-06	0.00259030308199228	0.00856184409773693	0.00597154101574464
0.00877387557157574	0.00124947210232727	0.0390321862328755	0.031718099770986	-0.00731408646188941	0.000358975803313973	7.00160213324e-06	0.0163373423247546	0.0100375400091151	-0.00629980231563944
