type;ident;lat;long;y_proj;x_proj;Ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.20-2;-16.46391889;-71.49402448;-1949243.791;2842266.605;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46378951;-71.49426425;-1949225.553;2842241.123;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46368237;-71.49443193;-1949210.842;2842223.521;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46351169;-71.49463985;-1949188.156;2842202.192;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46309984;-71.49502337;-1949134.913;2842164.122;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46260255;-71.49550248;-1949070.421;2842116.338;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46246984;-71.49552657;-1949054.525;2842115.349;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.20-3;-16.4639985;-71.49377904;-1949256.253;2842293.384;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46411681;-71.49361379;-1949272.246;2842310.563;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46419584;-71.49353089;-1949282.581;2842318.924;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46426514;-71.49339539;-1949292.44;2842333.374;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46407783;-71.49337687;-1949270.668;2842337.933;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46386753;-71.49336058;-1949246.169;2842342.541;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46367032;-71.49338249;-1949222.723;2842342.646;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46353883;-71.49337522;-1949207.367;2842345.197;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46346519;-71.49340081;-1949198.391;2842343.263;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46344236;-71.49342534;-1949195.399;2842340.783;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46350211;-71.493731;-1949198.545;2842305.348;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46354164;-71.493873;-1949201.39;2842288.731;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46362278;-71.49405768;-1949208.583;2842266.729;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-3;-16.46371061;-71.49424497;-1949216.528;2842244.344;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46360817;-71.49443538;-1949202.081;2842224.104;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46365977;-71.49428851;-1949210.003;2842240.076;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46359271;-71.49414589;-1949203.932;2842257.124;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46352232;-71.49394745;-1949198.176;2842280.544;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46346704;-71.4937473;-1949194.218;2842303.96;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.4634246;-71.49353509;-1949191.921;2842328.574;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.4634006;-71.49349005;-1949189.673;2842333.995;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46324107;-71.49375975;-1949167.514;2842305.515;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46320861;-71.49391497;-1949161.733;2842288.345;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46318422;-71.49403725;-1949157.319;2842274.804;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46317352;-71.49414863;-1949154.65;2842262.318;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46315697;-71.49425459;-1949151.363;2842250.524;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.4631511;-71.49431611;-1949149.895;2842243.626;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46306805;-71.49446574;-1949138.242;2842227.754;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-4;-16.46338124;-71.49468026;-1949172.318;2842199.324;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.20-5;-16.4633495;-71.49467784;-1949168.62;2842200.014;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46305446;-71.49449322;-1949136.298;2842224.817;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46301684;-71.4945561;-1949131.081;2842218.183;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46292682;-71.49470159;-1949118.662;2842202.872;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46284981;-71.49480159;-1949108.348;2842192.546;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46277291;-71.49493373;-1949097.639;2842178.577;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46262047;-71.49511052;-1949077.491;2842160.537;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46250204;-71.49535946;-1949060.424;2842133.87;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46257949;-71.49539182;-1949069.114;2842129.185;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-5;-16.46299773;-71.49503943;-1949122.712;2842163.642;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-1; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-1;-16.46777649;-71.49681223;-1949661.659;2841899.932;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-1;-16.46781419;-71.49650782;-1949669.946;2841933.944;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-1;-16.46691184;-71.49642906;-1949564.937;2841954.721;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-1;-16.46634599;-71.49639741;-1949498.862;2841965.739;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-1;-16.46613791;-71.496531;-1949472.725;2841953.327;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-1;-16.46587343;-71.496601;-1949440.766;2841948.864;C;False; ; ;0; ; ; ; ; ; 
