city;type;lat;long;y_proj;x_proj
arequipa;national;-16.3406;-71.58814;-1933573.353;2833205.092
arequipa;national;-16.3406;-71.58815;-1933573.228;2833203.958
arequipa;national;-16.34059;-71.58816;-1933571.928;2833202.954
arequipa;national;-16.34058;-71.58817;-1933570.629;2833201.949
arequipa;national;-16.34056;-71.58819;-1933568.03;2833199.941
arequipa;national;-16.34056;-71.5882;-1933567.904;2833198.807
arequipa;national;-16.34055;-71.5882;-1933566.73;2833198.936
arequipa;national;-16.34055;-71.58821;-1933566.605;2833197.803
arequipa;national;-16.34054;-71.58822;-1933565.305;2833196.798
arequipa;national;-16.34053954;-71.58822045;-1933565.246;2833196.753
arequipa;national;-16.34053;-71.58823;-1933564.006;2833195.794
arequipa;national;-16.34052;-71.58825;-1933562.581;2833193.656
arequipa;national;-16.3405;-71.58828;-1933559.856;2833190.513
arequipa;national;-16.34047;-71.58831;-1933555.958;2833187.5
arequipa;national;-16.34045;-71.58834;-1933553.233;2833184.358
arequipa;national;-16.34042;-71.58837;-1933549.335;2833181.345
arequipa;national;-16.34039;-71.58842;-1933545.185;2833176.064
arequipa;national;-16.34035;-71.58846;-1933539.987;2833172.047
arequipa;national;-16.34031;-71.58851;-1933534.664;2833166.896
arequipa;national;-16.34027;-71.58857;-1933529.215;2833160.611
arequipa;national;-16.34022;-71.58863;-1933522.592;2833154.456
arequipa;national;-16.34017;-71.5887;-1933515.843;2833147.167
arequipa;national;-16.34011;-71.58878;-1933507.795;2833138.873
arequipa;national;-16.34005;-71.58885;-1933499.873;2833131.714
arequipa;national;-16.33999;-71.58892;-1933491.95;2833124.554
arequipa;national;-16.33993;-71.589;-1933483.902;2833116.261
arequipa;national;-16.33987;-71.58908;-1933475.854;2833107.967
arequipa;national;-16.3398;-71.58916;-1933466.632;2833099.803
arequipa;national;-16.33973;-71.58925;-1933457.285;2833090.505
arequipa;national;-16.33966;-71.58933;-1933448.063;2833082.341
arequipa;national;-16.33958;-71.58942;-1933437.541;2833073.173
arequipa;national;-16.3395;-71.5895;-1933427.144;2833065.139
arequipa;national;-16.33941;-71.58959;-1933415.448;2833056.1
arequipa;national;-16.33932;-71.58967;-1933403.877;2833048.196
arequipa;national;-16.33923;-71.58974;-1933392.432;2833041.425
arequipa;national;-16.33914;-71.58982;-1933380.861;2833033.52
arequipa;national;-16.33905;-71.58989;-1933369.415;2833026.749
arequipa;national;-16.33896;-71.58996;-1933357.969;2833019.979
arequipa;national;-16.33887;-71.59003;-1933346.524;2833013.208
arequipa;national;-16.33878;-71.59009;-1933335.203;2833007.571
arequipa;national;-16.33869;-71.59015;-1933323.883;2833001.934
arequipa;national;-16.3386;-71.59021;-1933312.562;2832996.297
arequipa;national;-16.3385;-71.59027;-1933300.068;2832990.79
arequipa;national;-16.3384;-71.59032;-1933287.698;2832986.417
arequipa;national;-16.3383;-71.59038;-1933275.203;2832980.909
arequipa;national;-16.33819;-71.59043;-1933261.659;2832976.666
arequipa;national;-16.33808;-71.59048;-1933248.115;2832972.422
arequipa;national;-16.33797;-71.59053;-1933234.571;2832968.178
arequipa;national;-16.33786;-71.59058;-1933221.027;2832963.935
arequipa;national;-16.33775;-71.59062;-1933207.609;2832960.825
arequipa;national;-16.33764;-71.59067;-1933194.065;2832956.581
arequipa;national;-16.33753;-71.59071;-1933180.646;2832953.471
arequipa;national;-16.33741;-71.59076;-1933165.928;2832949.357
arequipa;national;-16.3373;-71.5908;-1933152.509;2832946.247
arequipa;national;-16.33718;-71.59085;-1933137.79;2832942.133
arequipa;national;-16.33706;-71.59089;-1933123.197;2832939.153
arequipa;national;-16.33695;-71.59094;-1933109.653;2832934.909
arequipa;national;-16.33683;-71.59099;-1933094.935;2832930.794
arequipa;national;-16.33671;-71.59104;-1933080.217;2832926.68
arequipa;national;-16.33658;-71.59109;-1933064.324;2832922.695
arequipa;national;-16.33646;-71.59114;-1933049.606;2832918.581
arequipa;national;-16.33634;-71.59119;-1933034.888;2832914.467
arequipa;national;-16.33621;-71.59123;-1933019.12;2832911.616
arequipa;national;-16.33609;-71.59128;-1933004.402;2832907.502
arequipa;national;-16.33596;-71.59133;-1932988.51;2832903.517
arequipa;national;-16.33583;-71.59138;-1932972.617;2832899.532
arequipa;national;-16.33571;-71.59143;-1932957.899;2832895.418
arequipa;national;-16.33558;-71.59148;-1932942.006;2832891.433
arequipa;national;-16.33546;-71.59153;-1932927.288;2832887.318
arequipa;national;-16.33533;-71.59158;-1932911.395;2832883.333
arequipa;national;-16.3352;-71.59163;-1932895.503;2832879.349
arequipa;national;-16.33508;-71.59168;-1932880.785;2832875.234
arequipa;national;-16.33495;-71.59173;-1932864.892;2832871.249
arequipa;national;-16.33482;-71.59178;-1932849;2832867.264
arequipa;national;-16.3347;-71.59183;-1932834.282;2832863.149
arequipa;national;-16.33457;-71.59188;-1932818.389;2832859.164
arequipa;national;-16.33444;-71.59193;-1932802.497;2832855.179
arequipa;national;-16.33431;-71.59198;-1932786.604;2832851.194
arequipa;national;-16.33418;-71.59203;-1932770.712;2832847.209
arequipa;national;-16.33404;-71.59209;-1932753.52;2832842.22
arequipa;national;-16.33391;-71.59214;-1932737.627;2832838.235
arequipa;national;-16.33378;-71.59219;-1932721.735;2832834.25
arequipa;national;-16.33365;-71.59224;-1932705.842;2832830.264
arequipa;national;-16.33352;-71.59229;-1932689.95;2832826.279
arequipa;national;-16.33339;-71.59234;-1932674.057;2832822.294
arequipa;national;-16.33327;-71.59239;-1932659.339;2832818.179
arequipa;national;-16.33315;-71.59244;-1932644.621;2832814.064
arequipa;national;-16.33302;-71.59249;-1932628.729;2832810.079
arequipa;national;-16.33289;-71.59254;-1932612.836;2832806.094
arequipa;national;-16.33277;-71.59259;-1932598.118;2832801.979
arequipa;national;-16.33264;-71.59264;-1932582.226;2832797.994
arequipa;national;-16.3325;-71.59269;-1932565.159;2832794.138
arequipa;national;-16.33237;-71.59275;-1932549.142;2832789.019
arequipa;national;-16.33224;-71.5928;-1932533.249;2832785.033
arequipa;national;-16.3321;-71.59285;-1932516.183;2832781.177
arequipa;national;-16.33197;-71.59291;-1932500.165;2832776.058
arequipa;national;-16.33184;-71.59296;-1932484.273;2832772.073
arequipa;national;-16.33171;-71.59301;-1932468.38;2832768.087
arequipa;national;-16.33159;-71.59306;-1932453.662;2832763.972
arequipa;national;-16.33147;-71.5931;-1932439.07;2832760.991
arequipa;national;-16.33136;-71.59315;-1932425.526;2832756.746
arequipa;national;-16.33124;-71.59319;-1932410.933;2832753.765
arequipa;national;-16.33113;-71.59324;-1932397.39;2832749.521
arequipa;national;-16.33102;-71.59328;-1932383.971;2832746.41
arequipa;national;-16.3309;-71.59333;-1932369.253;2832742.295
arequipa;national;-16.33079;-71.59337;-1932355.835;2832739.184
arequipa;national;-16.33068;-71.59342;-1932342.291;2832734.939
arequipa;national;-16.33057;-71.59346;-1932328.873;2832731.828
arequipa;national;-16.33046;-71.5935;-1932315.454;2832728.718
arequipa;national;-16.33035;-71.59355;-1932301.911;2832724.473
arequipa;national;-16.33024;-71.59359;-1932288.493;2832721.362
arequipa;national;-16.33013;-71.59363;-1932275.074;2832718.251
arequipa;national;-16.33002;-71.59368;-1932261.531;2832714.006
arequipa;national;-16.32991;-71.59372;-1932248.112;2832710.895
arequipa;national;-16.3298;-71.59376;-1932234.694;2832707.784
arequipa;national;-16.32969;-71.59381;-1932221.15;2832703.54
arequipa;national;-16.32958;-71.59385;-1932207.732;2832700.429
arequipa;national;-16.32947;-71.59389;-1932194.314;2832697.318
arequipa;national;-16.32937;-71.59393;-1932182.07;2832694.077
arequipa;national;-16.32928;-71.59397;-1932171;2832690.707
arequipa;national;-16.32918;-71.59401;-1932158.756;2832687.467
arequipa;national;-16.32909;-71.59404;-1932147.811;2832685.231
arequipa;national;-16.329;-71.59408;-1932136.742;2832681.861
arequipa;national;-16.32892;-71.59411;-1932126.972;2832679.495
arequipa;national;-16.32884;-71.59414;-1932117.201;2832677.129
arequipa;national;-16.32876;-71.59417;-1932107.431;2832674.764
arequipa;national;-16.32868;-71.59421;-1932097.536;2832671.264
arequipa;national;-16.32859;-71.59424;-1932086.592;2832669.028
arequipa;national;-16.32851;-71.59427;-1932076.821;2832666.662
arequipa;national;-16.32843;-71.5943;-1932067.051;2832664.296
arequipa;national;-16.32836;-71.59433;-1932058.455;2832661.801
arequipa;national;-16.3283;-71.59436;-1932051.034;2832659.176
arequipa;national;-16.32824;-71.59438;-1932043.738;2832657.686
arequipa;national;-16.32817;-71.59441;-1932035.142;2832655.19
arequipa;national;-16.3281;-71.59443;-1932026.671;2832653.829
arequipa;national;-16.32804;-71.59446;-1932019.25;2832651.204
arequipa;national;-16.32797;-71.59449;-1932010.654;2832648.709
arequipa;national;-16.3279;-71.59451;-1932002.183;2832647.348
arequipa;national;-16.32783;-71.59454;-1931993.588;2832644.852
arequipa;national;-16.32777;-71.59457;-1931986.166;2832642.228
arequipa;national;-16.3277;-71.59459;-1931977.695;2832640.866
arequipa;national;-16.32763;-71.59462;-1931969.1;2832638.371
arequipa;national;-16.32757;-71.59464;-1931961.803;2832636.88
arequipa;national;-16.32751;-71.59467;-1931954.382;2832634.255
arequipa;national;-16.32746;-71.59469;-1931948.26;2832632.635
arequipa;national;-16.3274;-71.59471;-1931940.964;2832631.144
arequipa;national;-16.32735;-71.59474;-1931934.717;2832628.39
arequipa;national;-16.3273;-71.59476;-1931928.595;2832626.769
arequipa;national;-16.32724;-71.59479;-1931921.173;2832624.145
arequipa;national;-16.32719;-71.59482;-1931914.926;2832621.39
arequipa;national;-16.32713;-71.59485;-1931907.505;2832618.765
arequipa;national;-16.32707;-71.59488;-1931900.084;2832616.141
arequipa;national;-16.327;-71.59491;-1931891.488;2832613.645
arequipa;national;-16.32694;-71.59495;-1931883.941;2832609.886
arequipa;national;-16.32687;-71.59498;-1931875.346;2832607.391
arequipa;national;-16.32679;-71.59502;-1931865.45;2832603.891
arequipa;national;-16.32672;-71.59507;-1931856.605;2832599.128
arequipa;national;-16.32664;-71.59511;-1931846.709;2832595.628
arequipa;national;-16.32656;-71.59516;-1931836.689;2832590.994
arequipa;national;-16.32648;-71.5952;-1931826.794;2832587.494
arequipa;national;-16.32639;-71.59526;-1931815.475;2832581.856
arequipa;national;-16.32629;-71.59531;-1931803.106;2832577.481
arequipa;national;-16.32619;-71.59537;-1931790.612;2832571.972
arequipa;national;-16.3261;-71.59543;-1931779.292;2832566.333
arequipa;national;-16.326;-71.59548;-1931766.923;2832561.959
arequipa;national;-16.32591;-71.59554;-1931755.604;2832556.32
arequipa;national;-16.32581;-71.5956;-1931743.11;2832550.811
arequipa;national;-16.32571;-71.59566;-1931730.616;2832545.302
arequipa;national;-16.32561;-71.59572;-1931718.122;2832539.793
arequipa;national;-16.3255;-71.59578;-1931704.454;2832534.414
arequipa;national;-16.32539;-71.59585;-1931690.66;2832527.9
arequipa;national;-16.32529;-71.59591;-1931678.166;2832522.391
arequipa;national;-16.32518;-71.59597;-1931664.498;2832517.012
arequipa;national;-16.32507;-71.59604;-1931650.705;2832510.498
arequipa;national;-16.32497;-71.5961;-1931638.211;2832504.989
arequipa;national;-16.32487;-71.59616;-1931625.717;2832499.48
arequipa;national;-16.32476;-71.59622;-1931612.049;2832494.1
arequipa;national;-16.32466;-71.59628;-1931599.555;2832488.591
arequipa;national;-16.32455;-71.59635;-1931585.762;2832482.078
arequipa;national;-16.32444;-71.59641;-1931572.094;2832476.698
arequipa;national;-16.32433;-71.59648;-1931558.301;2832470.184
arequipa;national;-16.32422;-71.59654;-1931544.633;2832464.805
arequipa;national;-16.32411;-71.59661;-1931530.839;2832458.291
arequipa;national;-16.324;-71.59667;-1931517.171;2832452.911
arequipa;national;-16.32389;-71.59674;-1931503.378;2832446.397
arequipa;national;-16.32378;-71.59681;-1931489.585;2832439.884
arequipa;national;-16.32367;-71.59687;-1931475.917;2832434.504
arequipa;national;-16.32356;-71.59694;-1931462.124;2832427.99
arequipa;national;-16.32345;-71.597;-1931448.456;2832422.61
arequipa;national;-16.32334;-71.59707;-1931434.663;2832416.096
arequipa;national;-16.32323;-71.59713;-1931420.995;2832410.717
arequipa;national;-16.32312;-71.59719;-1931407.327;2832405.337
arequipa;national;-16.32302;-71.59726;-1931394.708;2832398.693
arequipa;national;-16.32291;-71.59732;-1931381.04;2832393.314
arequipa;national;-16.3228;-71.59739;-1931367.247;2832386.8
arequipa;national;-16.3227;-71.59745;-1931354.753;2832381.29
arequipa;national;-16.32259;-71.59752;-1931340.96;2832374.776
arequipa;national;-16.32248;-71.59758;-1931327.292;2832369.396
arequipa;national;-16.32237;-71.59764;-1931313.624;2832364.016
arequipa;national;-16.32227;-71.5977;-1931301.131;2832358.507
arequipa;national;-16.32217;-71.59776;-1931288.637;2832352.997
arequipa;national;-16.32207;-71.59782;-1931276.143;2832347.488
arequipa;national;-16.32197;-71.59788;-1931263.65;2832341.978
arequipa;national;-16.32188;-71.59794;-1931252.331;2832336.339
arequipa;national;-16.32179;-71.59799;-1931241.136;2832331.835
arequipa;national;-16.3217;-71.59805;-1931229.817;2832326.196
arequipa;national;-16.32162;-71.59811;-1931219.672;2832320.427
arequipa;national;-16.32154;-71.59817;-1931209.528;2832314.659
arequipa;national;-16.32147;-71.59824;-1931200.432;2832307.627
arequipa;national;-16.3214;-71.5983;-1931191.462;2832301.729
arequipa;national;-16.32133;-71.59838;-1931182.241;2832293.563
arequipa;national;-16.32126;-71.59845;-1931173.146;2832286.531
arequipa;national;-16.3212;-71.59851;-1931165.35;2832280.503
arequipa;national;-16.32114;-71.59859;-1931157.303;2832272.208
arequipa;national;-16.32108;-71.59866;-1931149.382;2832265.047
arequipa;national;-16.32103;-71.59873;-1931142.636;2832257.756
arequipa;national;-16.32097;-71.59881;-1931134.59;2832249.46
arequipa;national;-16.32092;-71.59888;-1931127.843;2832242.169
arequipa;national;-16.32086;-71.59896;-1931119.797;2832233.874
arequipa;national;-16.32081;-71.59904;-1931112.925;2832225.449
arequipa;national;-16.32075;-71.59911;-1931105.004;2832218.287
arequipa;national;-16.32069;-71.59919;-1931096.958;2832209.992
arequipa;national;-16.32064;-71.59927;-1931090.086;2832201.567
arequipa;national;-16.32058;-71.59935;-1931082.04;2832193.271
arequipa;national;-16.32052;-71.59943;-1931073.994;2832184.976
arequipa;national;-16.32047;-71.5995;-1931067.248;2832177.685
arequipa;national;-16.32041;-71.59958;-1931059.202;2832169.39
arequipa;national;-16.32035;-71.59966;-1931051.156;2832161.094
arequipa;national;-16.32029;-71.59975;-1931042.985;2832151.664
arequipa;national;-16.32023;-71.59984;-1931034.814;2832142.235
arequipa;national;-16.32017;-71.59993;-1931026.643;2832132.805
arequipa;national;-16.3201;-71.60001;-1931017.423;2832124.639
arequipa;national;-16.32004;-71.6001;-1931009.252;2832115.21
arequipa;national;-16.31998;-71.6002;-1931000.956;2832104.646
arequipa;national;-16.31991;-71.6003;-1930991.486;2832094.212
arequipa;national;-16.31984;-71.60041;-1930981.891;2832082.644
arequipa;national;-16.31975;-71.60053;-1930969.822;2832070.2
arequipa;national;-16.31966;-71.60065;-1930957.753;2832057.757
arequipa;national;-16.31955;-71.60078;-1930943.211;2832044.438
arequipa;national;-16.31945;-71.60092;-1930929.718;2832029.856
arequipa;national;-16.31934;-71.60106;-1930915.05;2832015.404
arequipa;national;-16.31923;-71.60121;-1930900.258;2831999.817
arequipa;national;-16.31912;-71.60137;-1930885.341;2831983.096
arequipa;national;-16.31901;-71.60152;-1930870.549;2831967.51
arequipa;national;-16.3189;-71.60168;-1930855.632;2831950.789
arequipa;national;-16.31878;-71.60183;-1930839.665;2831935.332
arequipa;national;-16.31867;-71.60199;-1930824.748;2831918.611
arequipa;national;-16.31856;-71.60214;-1930809.956;2831903.024
arequipa;national;-16.31845;-71.6023;-1930795.039;2831886.303
arequipa;national;-16.31834;-71.60245;-1930780.247;2831870.717
arequipa;national;-16.31823;-71.60259;-1930765.58;2831856.264
arequipa;national;-16.31813;-71.60274;-1930751.963;2831840.548
arequipa;national;-16.31802;-71.60289;-1930737.171;2831824.961
arequipa;national;-16.31791;-71.60304;-1930722.379;2831809.374
arequipa;national;-16.3178;-71.60319;-1930707.587;2831793.787
arequipa;national;-16.31769;-71.60335;-1930692.671;2831777.066
arequipa;national;-16.31758;-71.6035;-1930677.879;2831761.479
arequipa;national;-16.31746;-71.60366;-1930661.788;2831744.887
arequipa;national;-16.31734;-71.60383;-1930645.572;2831727.162
arequipa;national;-16.31723;-71.60399;-1930630.656;2831710.441
arequipa;national;-16.31711;-71.60415;-1930614.565;2831693.849
arequipa;national;-16.31699;-71.60432;-1930598.349;2831676.123
arequipa;national;-16.31687;-71.60448;-1930582.259;2831659.532
arequipa;national;-16.31676;-71.60464;-1930567.342;2831642.811
arequipa;national;-16.31664;-71.6048;-1930551.252;2831626.219
arequipa;national;-16.31653;-71.60495;-1930536.46;2831610.632
arequipa;national;-16.31642;-71.60511;-1930521.544;2831593.911
arequipa;national;-16.31631;-71.60525;-1930506.878;2831579.458
arequipa;national;-16.31621;-71.6054;-1930493.261;2831563.741
arequipa;national;-16.31611;-71.60554;-1930479.769;2831549.158
arequipa;national;-16.31601;-71.60567;-1930466.402;2831535.71
arequipa;national;-16.31591;-71.6058;-1930453.035;2831522.261
arequipa;national;-16.31582;-71.60593;-1930440.842;2831508.683
arequipa;national;-16.31573;-71.60605;-1930428.775;2831496.239
arequipa;national;-16.31564;-71.60618;-1930416.582;2831482.661
arequipa;national;-16.31555;-71.6063;-1930404.514;2831470.218
arequipa;national;-16.31546;-71.60642;-1930392.447;2831457.774
arequipa;national;-16.31537;-71.60654;-1930380.379;2831445.33
arequipa;national;-16.31527;-71.60666;-1930367.137;2831433.015
arequipa;national;-16.31518;-71.60677;-1930355.194;2831421.705
arequipa;national;-16.31508;-71.60689;-1930341.953;2831409.39
arequipa;national;-16.31498;-71.607;-1930328.836;2831398.209
arequipa;national;-16.31488;-71.60711;-1930315.719;2831387.029
