ident;lat;long;y_proj;x_proj;ingreso_economico
1.18.11A-46;-16.42598872;-71.57258823;-1943796.384;2833857.658;A
1.18.11A-46;-16.42570616;-71.57274114;-1943761.276;2833844.013;A
1.18.11A-47; ; ;-1.516416327;20763369.87;A
1.18.11A-47;-16.42597695;-71.57256468;-1943795.297;2833860.48;A
1.18.11A-47;-16.42571793;-71.57208826;-1943770.876;2833917.858;A
1.18.11A-47;-16.42543126;-71.57225638;-1943735.095;2833902.542;A
1.18.11A-47;-16.42569335;-71.57272146;-1943760.019;2833846.411;A
1.18.11A-48; ; ;-1.516416327;20763369.87;A
1.18.11A-48;-16.42653575;-71.57197441;-1943868.351;2833920.094;A
1.18.11A-48;-16.42637008;-71.57170337;-1943852.307;2833952.975;A
1.18.11A-48;-16.42576159;-71.5720475;-1943776.517;2833921.907;A
1.18.11A-48;-16.42593108;-71.57232585;-1943792.917;2833888.148;A
1.18.11A-49; ; ;-1.516416327;20763369.87;A
1.18.11A-49;-16.42674361;-71.57227345;-1943888.996;2833883.489;A
1.18.11A-49;-16.42657866;-71.57201499;-1943872.879;2833914.934;A
1.18.11A-49;-16.426235;-71.57221365;-1943830.021;2833896.9;A
1.18.11A-49;-16.4263961;-71.57247253;-1943845.681;2833865.458;A
1.18.11A-50; ; ;-1.516416327;20763369.87;A
1.18.11A-50;-16.4267882;-71.57269021;-1943888.986;2833835.671;A
1.18.11A-50;-16.4269637;-71.57263668;-1943910.27;2833839.449;A
1.18.11A-50;-16.42677647;-71.57234115;-1943892.002;2833875.387;A
1.18.11A-50;-16.42613511;-71.57270601;-1943812.092;2833842.399;A
1.18.11A-50;-16.42628523;-71.5729727;-1943826.364;2833810.215;A
1.18.11A-51; ; ;-1.516416327;20763369.87;A
1.18.11A-51;-16.42698132;-71.57214985;-1943918.467;2833894.397;A
1.18.11A-51;-16.42687846;-71.5720217;-1943908.001;2833910.263;A
1.18.11A-51;-16.42652482;-71.57152827;-1943872.684;2833970.802;A
1.18.11A-51;-16.4263882;-71.57158119;-1943855.974;2833966.586;A
1.18.11A-51;-16.42682629;-71.57226128;-1943898.859;2833883.789;A
1.18.11A-52; ; ;-1.516416327;20763369.87;A
1.18.11A-52;-16.42452719;-71.57271153;-1943623.196;2833862.745;A
1.18.11A-52;-16.4243172;-71.57229783;-1943603.742;2833912.373;A
1.18.11A-52;-16.42553129;-71.57163078;-1943754.718;2833972.143;A
1.18.11A-52;-16.42575832;-71.57199679;-1943776.771;2833927.697;A
1.18.11A-52;-16.42606013;-71.57180272;-1943814.657;2833945.757;A
1.18.11A-52;-16.42576397;-71.57127212;-1943786.557;2834009.759;A
1.18.11A-52;-16.42386681;-71.57232715;-1943550.481;2833914.924;A
1.18.11A-52;-16.42426466;-71.57285574;-1943590.55;2833849.824;A
1.18.11A-53; ; ;-1.516416327;20763369.87;A
1.18.11A-53;-16.42568055;-71.57202004;-1943767.345;2833926.077;A
1.18.11A-53;-16.42549868;-71.57170075;-1943750.007;2833964.638;A
1.18.11A-53;-16.42487193;-71.57206459;-1943671.824;2833931.574;A
1.18.11A-53;-16.42504641;-71.57239257;-1943688.185;2833892.124;A
1.18.11A-54; ; ;-1.516416327;20763369.87;A
1.18.11A-54;-16.4248104;-71.57210233;-1943664.124;2833928.1;A
1.18.11A-54;-16.42439352;-71.57234319;-1943612.135;2833906.236;A
1.18.11A-54;-16.42457867;-71.57267444;-1943629.708;2833866.277;A
1.18.11A-54;-16.42498657;-71.57242639;-1943680.732;2833889.071;A
1.18.11A-56; ; ;-1.516416327;20763369.87;A
1.18.11A-56;-16.42316424;-71.5701959;-1943494.802;2834165.65;A
1.18.11A-56;-16.42317642;-71.57025137;-1943495.534;2834159.204;A
1.18.11A-56;-16.42338323;-71.57058548;-1943515.616;2834118.637;A
1.18.11A-56;-16.42362605;-71.57105368;-1943538.238;2834062.403;A
