LR1_coefficients_null_raster	LR1_coefficients_lyr.1_C	LR1_R2_null_raster	LR1_R2_lyr.1_C	LR1_Q_lyr.1_C	LR2_coefficients_null_raster	LR2_coefficients_lyr.1_C	LR2_R2_null_raster	LR2_R2_lyr.1_C	LR2_Q_lyr.1_C
0.00767730044764493	0.0827466970363471	0.040817999113225	0.0267934894902014	-0.0140245096230237	0.000229782367820772	0.0070210667382765	0.0139348017466904	0.00201963964611351	-0.0119151621005769
0.00838864604696551	0.0113652910921563	0.0516980795088798	0.000663048764909668	-0.0510350307439701	0.000225339455947249	-0.00611109893684046	0.0155519768294338	0.00196588188719453	-0.0135860949422393
0.00783661968240131	0.038515694175826	0.0370335234354283	0.00544272425904118	-0.0315907991763871	0.000210294893049397	0.00467441468944519	0.00967467377441859	0.00133749357674316	-0.00833718019767543
0.00944607659284269	0.0273917962380528	0.0717656466312162	0.00412479583688875	-0.0676408507943275	0.000306570545318374	-0.00169215225873122	0.027957903821436	0.000239852844398222	-0.0277180509770378
0.000275915141015641	0.00356415486247843	0.00014944288882786	0.000236193503231597	8.67506144037365e-05	1.94855155508221e-05	0.00124502130924523	0.000480683688712799	0.00048123749974596	5.53811033160206e-07
-0.00110284783910649	-0.009336614635022	0.00242190246631206	0.00113729974542969	-0.00128460272088237	-4.68115002795294e-05	-0.00195631619309577	0.00362439181281339	0.00100178440741356	-0.00262260740539983
0.00787494470623397	0.0333500462120474	0.048649645096	0.00550883638850983	-0.0431408087074902	0.000198835594392912	0.00547724675922617	0.0138711841526055	0.00271935148243139	-0.0111518326701741
0.00789561545858381	0.0197505992261266	0.047554420037801	0.00325757662172204	-0.044296843416079	0.00019757824396066	-0.000413722950075542	0.013858046128644	3.24430410154079e-05	-0.0138256030876286
0.00948077202484212	0.0252889454567302	0.0809392500419913	0.00426920335334522	-0.0766700466886461	0.0002913782064242	-0.000220516600756043	0.0281527678605169	3.88755696578181e-06	-0.0281488803035511
0.0119169330673675	0.0333502368941374	0.0968359410132294	0.00378510820300522	-0.0930508328102242	0.00040334920682633	0.000881316682219608	0.0452267266285882	3.93623099704372e-05	-0.0451873643186177
-0.000670543463407817	0.0212696818644598	0.000851069012499212	0.00723611605337181	0.0063850470408726	-2.83023951241113e-05	0.00502689835720944	0.001170506241828	0.00830212843411445	0.00713162219228645
0.00947557337378871	0.0329405982751948	0.0655800291014712	0.00684530208434338	-0.0587347270171278	0.000350140039873847	-0.000252041993764622	0.0322432213184287	5.13089797047015e-06	-0.0322380904204582
0.00887105978544786	0.0352506402086398	0.0545612294157027	0.00507435156980316	-0.0494868778458995	0.000220059065623207	0.000184216213179005	0.013946289157774	1.78821076405831e-06	-0.0139445009470099
0.0104274113438242	0.00765889710240482	0.0824163977214882	0.000429626224856014	-0.0819867714966322	0.000460494844534171	-0.000297314517952208	0.0477996908307128	7.64227142534683e-06	-0.0477920485592874
0.0113550339325026	0.0115785384586386	0.0938508939943223	0.000664084121417508	-0.0931868098729048	0.000285822952832016	-0.000968804514392047	0.0258159460857301	6.68016894643864e-05	-0.0257491443962657
0.00985738255363142	0.0094781993196064	0.0624629207592111	0.000419399069555073	-0.0620435216896561	0.000319593395048435	-0.00388740420469082	0.0227094675905818	0.00105475158714064	-0.0216547160034411
0.00917491076731584	0.0216147306668161	0.0714337803035283	0.00338740689658033	-0.068046373406948	0.000228113348807528	-0.000191574610485077	0.0210195214048143	2.0898085236764e-06	-0.0210174315962906
0.0130564026522438	0.0353338006637	0.0991291205952532	0.00641077511664606	-0.0927183454786071	0.000411551070243599	0.00156573452235444	0.0378056490262227	0.000179330439006501	-0.0376263185872162
0.0113679207736846	0.0197203700586059	0.0894703367544258	0.00297988789437884	-0.086490448860047	0.000336778921292107	0.00295236267981495	0.0317229337854727	0.000739892557375429	-0.0309830412280973
0.0104960980298535	0.00630347623687234	0.0686941210442194	0.000273842708954704	-0.0684202783352647	0.000325844890916193	-0.00358770232308825	0.0249756630064417	0.0012076075355408	-0.0237680554709009
0.00831256954141458	0.020417483293966	0.060390740826626	0.00308513768775336	-0.0573056031388726	0.000177977712128219	-0.000975212888772551	0.0134729853467173	0.000112524290832213	-0.0133604610558851
0.0116317587625092	0.0108439799005834	0.113290572745187	0.00130793988095687	-0.11198263286423	0.000363699967443779	0.000745215278953858	0.0440470119133217	0.000124229795418484	-0.0439227821179032
0.00982163815671806	0.0256556018591216	0.0639805546154289	0.00280998828499313	-0.0611705663304358	0.000287183764128727	-0.00364069836418224	0.0186592392006456	0.000906937281886891	-0.0177523019187587
0.00805248794776403	0.0272382459239778	0.0433679855184116	0.00395833481145123	-0.0394096507069604	0.00020991471922096	-0.00255292038626216	0.0123237877429433	0.00049212460210542	-0.0118316631408379
0.0112368427667921	0.0523719126750381	0.0887615366355088	0.0101838248709289	-0.0785777117645799	0.000266705946194819	0.00152005230196584	0.0235941827832593	0.000135837855131919	-0.0234583449281274
0.00938449174017558	0.0030661345537915	0.0627418119459471	9.64229497359223e-05	-0.0626453889962112	0.000267961808894544	-0.00185155373105616	0.0194453335097876	0.00039198745365523	-0.0190533460561324
0.0114916473337155	0.0589610703196019	0.0858984122364567	0.0156879736097501	-0.0702104386267066	0.000409576785836808	0.0105786405634839	0.0360755391682506	0.00225855583374078	-0.0338169833345098
0.00852387139109723	0.0640335627931442	0.0621153791400839	0.0248340579870064	-0.0372813211530775	0.000207166944026127	0.0117586655441561	0.0168600513161654	0.0117543194148418	-0.00510573190132357
0.0100331914153803	0.0271706677729135	0.0704499269131689	0.00303085585431065	-0.0674190710588582	0.000264589335838921	0.00296137171667232	0.0189572505639068	0.00059031335055584	-0.018366937213351
0.0109928596950869	0.104214691149961	0.069580821405692	0.0579978904603807	-0.0115829309453114	0.000381146204028994	0.0229193679709531	0.0317419344181992	0.0283796682639337	-0.00336226615426552
