type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.13.1-15;-16.43420628;-71.50784747;-1945578.247;2841089.154;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15;-16.43419271;-71.50774031;-1945578.007;2841101.481;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15;-16.43416416;-71.5077407;-1945574.649;2841101.811;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15;-16.43415663;-71.50765396;-1945574.861;2841111.743;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15;-16.43399572;-71.50768754;-1945555.533;2841110.044;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15;-16.43401218;-71.50780858;-1945555.936;2841096.105;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15;-16.43403399;-71.50790256;-1945557.31;2841085.165;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43398867;-71.50714827;-1945561.521;2841171.277;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43391801;-71.50690234;-1945556.329;2841200.085;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.4338951;-71.50672961;-1945555.821;2841219.969;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.4338098;-71.50675602;-1945545.466;2841218.091;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43379625;-71.50650943;-1945546.992;2841246.227;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43381563;-71.50634115;-1945551.396;2841265.052;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43378939;-71.50632473;-1945548.521;2841267.257;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43373672;-71.50633851;-1945542.159;2841266.385;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43372952;-71.50647807;-1945539.549;2841250.656;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.4337155;-71.50657979;-1945536.616;2841239.307;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43371298;-71.50667685;-1945535.093;2841228.336;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.4336793;-71.5068294;-1945529.209;2841211.481;B;False; ; ;0; ; ; ; ; ; 
