ident;lat;long;y_proj;x_proj;ingreso_economico
1.10.56-3;-16.40742722;-71.52634691;-1942198.882;2839341.972;A
1.10.56-3;-16.40771668;-71.52628626;-1942233.649;2839345.068;A
1.10.56-3;-16.40792398;-71.52622762;-1942258.74;2839349.008;A
1.10.56-3;-16.40783466;-71.52597231;-1942251.467;2839379.123;A
1.10.56-3;-16.40763984;-71.52561304;-1942233.113;2839422.404;A
1.10.56-3;-16.40744167;-71.52537054;-1942212.891;2839452.489;A
1.10.56-3;-16.40719644;-71.52497597;-1942189.06;2839500.43;A
1.10.56-3;-16.40706452;-71.52479353;-1942175.863;2839522.84;A
1.10.56-3;-16.40652925;-71.52516308;-1942108.325;2839487.931;A
1.10.56-3;-16.40699781;-71.52586576;-1942154.506;2839402.136;A
1.10.56-4; ; ;-1.516416327;20763369.87;A
1.10.56-4;-16.40665924;-71.52714084;-1942098.659;2839261.986;A
1.10.56-4;-16.40689333;-71.52721922;-1942125.168;2839250.041;A
1.10.56-4;-16.40723253;-71.52683807;-1942169.818;2839288.826;A
1.10.56-4;-16.40715966;-71.5266575;-1942163.535;2839310.251;A
1.10.56-4;-16.40711573;-71.52646797;-1942160.765;2839332.315;A
1.10.56-4;-16.40705693;-71.52607206;-1942158.85;2839377.973;A
1.10.56-4;-16.40649836;-71.52523716;-1942103.763;2839479.935;A
1.10.56-4;-16.40565052;-71.52606467;-1941993.733;2839397.183;A
1.10.56-4;-16.40637376;-71.52718379;-1942064.581;2839260.844;A
1.10.56-5; ; ;-1.516416327;20763369.87;A
1.10.56-5;-16.40544474;-71.5274766;-1941951.759;2839239.779;A
1.10.56-5;-16.40555076;-71.52708128;-1941969.198;2839283.217;A
1.10.56-5;-16.40591445;-71.52665742;-1942017.264;2839326.526;A
1.10.56-5;-16.40559604;-71.52616193;-1941986.108;2839386.866;A
1.10.56-5;-16.40521469;-71.52649332;-1941937.132;2839354.274;A
1.10.56-5;-16.40482896;-71.52701915;-1941885.192;2839299.69;A
1.10.56-5;-16.40441431;-71.52743772;-1941831.206;2839257.645;A
1.10.56-5;-16.40487666;-71.5279816;-1941878.662;2839189.939;A
1.10.56-5;-16.40548266;-71.52765481;-1941953.967;2839219.077;A
1.10.56-6; ; ;-1.516416327;20763369.87;A
1.10.56-6;-16.4056651;-71.52831653;-1941967.055;2839141.666;A
1.10.56-6;-16.40552692;-71.52807839;-1941953.826;2839170.472;A
1.10.56-6;-16.40545728;-71.52773957;-1941949.917;2839209.799;A
1.10.56-6;-16.40493358;-71.52801398;-1941884.939;2839185.524;A
1.10.56-6;-16.40537138;-71.52859435;-1941929.051;2839114.001;A
1.10.56-7; ; ;-1.516416327;20763369.87;A
1.10.56-7;-16.40630783;-71.527257;-1942055.914;2839253.405;A
1.10.56-7;-16.4060067;-71.5267403;-1942027.055;2839315.924;A
1.10.56-7;-16.40578349;-71.52691369;-1941998.648;2839299.179;A
1.10.56-7;-16.40557979;-71.5272497;-1941970.484;2839263.741;A
1.10.56-7;-16.40554018;-71.52758568;-1941961.596;2839226.165;A
1.10.56-7;-16.40612041;-71.52753619;-1942030.377;2839224.197;A
1.10.56-8; ; ;-1.516416327;20763369.87;A
1.10.56-8;-16.40600378;-71.52874536;-1942001.434;2839088.62;A
1.10.56-8;-16.4057108;-71.52841272;-1941971.212;2839130.162;A
1.10.56-8;-16.40543379;-71.52863781;-1941935.834;2839108.258;A
1.10.56-8;-16.40568785;-71.52900342;-1941961.069;2839063.486;A
1.10.56-9; ; ;-1.516416327;20763369.87;A
1.10.56-9;-16.40583943;-71.52837274;-1941986.825;2839133.015;A
1.10.56-9;-16.40653349;-71.52924509;-1942057.357;2839025.04;A
1.10.56-9;-16.4069174;-71.52893184;-1942106.403;2839055.544;A
1.10.56-9;-16.40616614;-71.52778016;-1942032.674;2839195.937;A
1.10.56-9;-16.40584706;-71.52774918;-1941995.583;2839203.618;A
1.10.56-9;-16.40558091;-71.52780029;-1941963.674;2839201.299;A
1.10.56-9;-16.40567277;-71.52810707;-1941970.597;2839165.314;A
1.10.56-10; ; ;-1.516416327;20763369.87;A
1.10.56-10;-16.40807013;-71.52801551;-1942253.364;2839144.382;A
1.10.56-10;-16.40726867;-71.52687339;-1942173.619;2839284.349;A
1.10.56-10;-16.40691668;-71.52734207;-1942126.362;2839235.807;A
1.10.56-10;-16.40765416;-71.52836457;-1942200.1;2839110.239;A
1.10.56-11; ; ;-1.516416327;20763369.87;A
1.10.56-11;-16.40849182;-71.52858721;-1942295.691;2839074.053;A
1.10.56-11;-16.40815313;-71.52811252;-1942261.891;2839132.299;A
1.10.56-11;-16.40743235;-71.52864594;-1942170.497;2839081.233;A
1.10.56-11;-16.40775399;-71.52913333;-1942202.134;2839021.771;A
1.10.56-12; ; ;-1.516416327;20763369.87;A
1.10.56-12;-16.40885162;-71.5292671;-1942329.384;2838992.266;A
1.10.56-12;-16.40880282;-71.52903196;-1942326.615;2839019.564;A
1.10.56-12;-16.4085475;-71.52865954;-1942301.32;2839065.125;A
1.10.56-12;-16.4078247;-71.52919306;-1942209.687;2839014.075;A
1.10.56-12;-16.40815989;-71.52967272;-1942243.014;2838955.312;A
1.10.56-13; ; ;-1.516416327;20763369.87;A
1.10.56-13;-16.40810329;-71.52970662;-1942235.938;2838952.208;A
1.10.56-13;-16.40777487;-71.52923151;-1942203.35;2839010.366;A
1.10.56-13;-16.40660672;-71.53008762;-1942055.338;2838928.556;A
1.10.56-13;-16.40698103;-71.53054515;-1942093.539;2838871.792;A
1.10.56-14; ; ;-1.516416327;20763369.87;A
1.10.56-14;-16.40695545;-71.52971724;-1942100.971;2838965.996;A
1.10.56-14;-16.40772282;-71.52917184;-1942197.988;2839017.812;A
1.10.56-14;-16.40737444;-71.52871218;-1942162.859;2839074.479;A
1.10.56-14;-16.40657567;-71.52930337;-1942061.577;2839017.881;A
1.10.56-15; ; ;-1.516416327;20763369.87;A
1.10.56-15;-16.4068544;-71.52977226;-1942088.408;2838961.078;A
1.10.56-15;-16.4065342;-71.52935833;-1942056.013;2839012.192;A
1.10.56-15;-16.40625155;-71.52962538;-1942019.444;2838985.604;A
1.10.56-15;-16.4065567;-71.53001917;-1942050.325;2838936.97;A
1.10.57-1; ; ;-1.516416327;20763369.87;A
1.10.57-1;-16.41062956;-71.5174596;-1942687.166;2840307.818;A
1.10.57-1;-16.41062962;-71.51701684;-1942692.76;2840358.021;A
1.10.57-1;-16.41035391;-71.51700889;-1942660.472;2840362.526;A
1.10.57-1;-16.40989339;-71.51704768;-1942605.883;2840364.148;A
1.10.57-1;-16.40931863;-71.51708187;-1942537.931;2840367.784;A
1.10.57-1;-16.40834128;-71.51718289;-1942421.843;2840369.105;A
1.10.57-1;-16.40839138;-71.51763356;-1942422.042;2840317.35;A
1.10.57-1;-16.40871191;-71.51758205;-1942460.346;2840319;A
1.10.57-1;-16.40954737;-71.51749941;-1942559.535;2840317.45;A
1.10.57-1;-16.4095046;-71.51730778;-1942556.927;2840339.738;A
1.10.57-1;-16.41036025;-71.51722565;-1942658.481;2840337.866;A
1.10.57-1;-16.41036442;-71.51742863;-1942656.41;2840314.795;A
1.10.57-2; ; ;-1.516416327;20763369.87;A
1.10.57-2;-16.40886902;-71.51809848;-1942472.287;2840258.39;A
1.10.57-2;-16.40964886;-71.5180244;-1942564.832;2840256.596;A
1.10.57-2;-16.40955481;-71.51754075;-1942559.887;2840312.665;A
1.10.57-2;-16.40879577;-71.51763362;-1942469.547;2840312.057;A
1.10.57-3; ; ;-1.516416327;20763369.87;A
1.10.57-3;-16.40988073;-71.51919664;-1942577.282;2840120.648;A
1.10.57-3;-16.4096541;-71.51809259;-1942564.588;2840248.796;A
1.10.57-3;-16.4093498;-71.51812827;-1942528.391;2840248.727;A
1.10.57-3;-16.40961465;-71.5192769;-1942545.012;2840115.026;A
1.10.57-4; ; ;-1.516416327;20763369.87;A
