type;ident;lat;long;y_proj;x_proj;ingreso_economico
TRACK;1.4.3-1; ; ;-1.516416327;20763369.87;B
TRACK;1.4.3-1;-16.39194575;-71.56126679;-1939940.755;2835584.755;B
TRACK;1.4.3-1;-16.3919448;-71.56152747;-1939937.365;2835555.214;B
TRACK;1.4.3-1;-16.39242626;-71.56146521;-1939994.695;2835556.002;B
TRACK;1.4.3-1;-16.39240032;-71.56127009;-1939994.102;2835578.46;B
TRACK;1.4.3-2; ; ;-1.516416327;20763369.87;B
TRACK;1.4.3-2;-16.39181238;-71.561582;-1939921.127;2835550.756;B
TRACK;1.4.3-2;-16.39181666;-71.56188739;-1939917.791;2835516.078;B
TRACK;1.4.3-2;-16.39202759;-71.56190407;-1939942.354;2835511.44;B
TRACK;1.4.3-2;-16.39201466;-71.56158341;-1939944.867;2835547.962;B
TRACK;1.4.3-3; ; ;-1.516416327;20763369.87;B
TRACK;1.4.3-3;-16.3927846;-71.56202276;-1940029.77;2835488.123;B
TRACK;1.4.3-3;-16.39258496;-71.56149212;-1940012.996;2835550.883;B
TRACK;1.4.3-3;-16.39209094;-71.56153819;-1939954.395;2835552.095;B
TRACK;1.4.3-3;-16.392107;-71.56192123;-1939951.465;2835508.459;B
TRACK;1.4.3-4; ; ;-1.516416327;20763369.87;B
TRACK;1.4.3-4;-16.3929035;-71.56269661;-1940035.263;2835410.178;B
TRACK;1.4.3-4;-16.39294387;-71.56266068;-1940040.456;2835413.726;B
TRACK;1.4.3-4;-16.39285302;-71.56208625;-1940037.008;2835480.034;B
TRACK;1.4.3-4;-16.39242169;-71.56203202;-1939987.031;2835491.8;B
TRACK;1.4.3-4;-16.39249089;-71.56265408;-1939987.337;2835420.374;B
TRACK;1.4.3-5; ; ;-1.516416327;20763369.87;B
TRACK;1.4.3-5;-16.39289143;-71.56204532;-1940042.034;2835484.174;B
TRACK;1.4.3-5;-16.39299346;-71.56274321;-1940045.242;2835403.723;B
TRACK;1.4.3-5;-16.39332517;-71.56282144;-1940083.216;2835390.534;B
TRACK;1.4.3-5;-16.39342763;-71.5627636;-1940095.977;2835395.757;B
TRACK;1.4.3-5;-16.39344763;-71.56266135;-1940099.612;2835407.088;B
TRACK;1.4.3-5;-16.39338822;-71.56252522;-1940094.346;2835423.296;B
TRACK;1.4.3-5;-16.39267822;-71.56161652;-1940022.385;2835535.564;B
TRACK;1.4.3-5;-16.39274444;-71.56176663;-1940028.274;2835517.684;B
TRACK;1.4.3-6; ; ;-1.516416327;20763369.87;B
TRACK;1.4.3-6;-16.39341646;-71.56314926;-1940089.817;2835352.179;B
TRACK;1.4.3-6;-16.39365591;-71.56319905;-1940117.314;2835343.416;B
TRACK;1.4.3-6;-16.39389776;-71.56313711;-1940146.496;2835347.287;B
TRACK;1.4.3-6;-16.39417332;-71.56300476;-1940180.524;2835358.703;B
TRACK;1.4.3-6;-16.39428589;-71.56288247;-1940195.282;2835371.1;B
TRACK;1.4.3-6;-16.39428982;-71.56282133;-1940196.512;2835377.98;B
TRACK;1.4.3-6;-16.39352671;-71.56264542;-1940109.1;2835407.864;B
TRACK;1.4.3-6;-16.39347027;-71.56283767;-1940100.054;2835386.803;B
TRACK;1.4.4-1; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-1;-16.39219031;-71.56260968;-1939952.593;2835429.323;B
TRACK;1.4.4-1;-16.39216571;-71.56274572;-1939947.994;2835414.22;B
TRACK;1.4.4-1;-16.39244719;-71.56266443;-1939982.074;2835419.77;B
TRACK;1.4.4-1;-16.39235824;-71.56201436;-1939979.801;2835494.629;B
TRACK;1.4.4-1;-16.3921583;-71.56199124;-1939956.609;2835499.854;B
TRACK;1.4.4-1;-16.39211581;-71.56194894;-1939952.15;2835505.204;B
TRACK;1.4.4-1;-16.39157448;-71.5619312;-1939888.795;2835514.266;B
TRACK;1.4.4-1;-16.39115469;-71.56189257;-1939839.978;2835524.113;B
TRACK;1.4.4-1;-16.39113396;-71.56195618;-1939836.744;2835517.172;B
TRACK;1.4.4-1;-16.39131602;-71.56216576;-1939855.491;2835491.039;B
TRACK;1.4.4-1;-16.39150372;-71.56220741;-1939877.012;2835483.872;B
TRACK;1.4.4-1;-16.39219031;-71.5623838;-1939955.433;2835454.932;B
TRACK;1.4.4-2; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-2;-16.39207044;-71.56275964;-1939936.63;2835413.883;B
TRACK;1.4.4-2;-16.39187667;-71.56267284;-1939914.962;2835426.248;B
TRACK;1.4.4-2;-16.39152473;-71.56244839;-1939876.45;2835456.278;B
TRACK;1.4.4-2;-16.3910529;-71.56195471;-1939827.242;2835518.394;B
TRACK;1.4.4-2;-16.39098692;-71.56190696;-1939820.093;2835524.667;B
TRACK;1.4.4-2;-16.38990199;-71.56212635;-1939689.912;2835513.924;B
TRACK;1.4.4-2;-16.3902641;-71.5623787;-1939729.268;2835480.598;B
TRACK;1.4.4-2;-16.39040695;-71.56247181;-1939744.875;2835468.181;B
TRACK;1.4.4-2;-16.39062089;-71.56252038;-1939769.392;2835459.889;B
TRACK;1.4.4-2;-16.39088225;-71.56252902;-1939799.979;2835455.505;B
TRACK;1.4.4-2;-16.39097354;-71.56257721;-1939810.095;2835448.853;B
TRACK;1.4.4-2;-16.3911113;-71.56278501;-1939823.662;2835423.499;B
TRACK;1.4.4-2;-16.39129585;-71.56307111;-1939841.74;2835388.66;B
TRACK;1.4.4-2;-16.39152684;-71.56337519;-1939865.047;2835351.177;B
TRACK;1.4.4-2;-16.39191865;-71.56360876;-1939908.126;2835319.594;B
TRACK;1.4.4-2;-16.39203755;-71.56349255;-1939923.551;2835331.22;B
TRACK;1.4.4-3; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-3;-16.39178012;-71.56363215;-1939891.562;2835318.747;B
TRACK;1.4.4-3;-16.39157185;-71.56350175;-1939868.741;2835336.242;B
TRACK;1.4.4-3;-16.39132442;-71.56327184;-1939842.571;2835365.531;B
TRACK;1.4.4-3;-16.39108734;-71.56292382;-1939819.103;2835408.074;B
TRACK;1.4.4-3;-16.39104314;-71.56310776;-1939811.599;2835387.796;B
TRACK;1.4.4-3;-16.39031976;-71.56282445;-1939730.202;2835429.337;B
TRACK;1.4.4-3;-16.39027406;-71.56286761;-1939724.291;2835425.039;B
TRACK;1.4.4-3;-16.3901164;-71.56309823;-1939702.876;2835400.946;B
TRACK;1.4.4-3;-16.39005663;-71.5632652;-1939693.757;2835382.794;B
TRACK;1.4.4-3;-16.38999686;-71.5635418;-1939683.26;2835352.214;B
TRACK;1.4.4-3;-16.39001636;-71.56377008;-1939682.681;2835326.079;B
TRACK;1.4.4-3;-16.39006557;-71.56392859;-1939686.468;2835307.467;B
TRACK;1.4.4-3;-16.39019093;-71.56408259;-1939699.254;2835288.376;B
TRACK;1.4.4-3;-16.39038154;-71.5641401;-1939720.918;2835279.373;B
TRACK;1.4.4-3;-16.39070337;-71.56409002;-1939759.346;2835280.86;B
TRACK;1.4.4-3;-16.39102886;-71.56400708;-1939798.616;2835286.024;B
TRACK;1.4.4-3;-16.39182388;-71.56400373;-1939892.03;2835276.05;B
TRACK;1.4.4-3;-16.39190262;-71.56370644;-1939905.016;2835308.729;B
TRACK;1.4.4-5; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-5;-16.39000184;-71.56305741;-1939689.934;2835407.065;B
TRACK;1.4.4-5;-16.39008392;-71.56291523;-1939701.361;2835422.116;B
TRACK;1.4.4-5;-16.39018961;-71.56278659;-1939715.392;2835435.324;B
TRACK;1.4.4-5;-16.39033111;-71.5626331;-1939733.94;2835450.884;B
TRACK;1.4.4-5;-16.39030275;-71.56253827;-1939731.802;2835462.003;B
TRACK;1.4.4-5;-16.3898635;-71.5622165;-1939684.258;2835504.205;B
TRACK;1.4.4-5;-16.38964135;-71.56217044;-1939658.746;2835512.32;B
TRACK;1.4.4-5;-16.38913938;-71.56227316;-1939598.499;2835507.211;B
TRACK;1.4.4-5;-16.38902482;-71.56231729;-1939584.49;2835503.7;B
TRACK;1.4.4-5;-16.38900424;-71.56239244;-1939581.127;2835495.447;B
TRACK;1.4.4-5;-16.38904745;-71.56245378;-1939585.432;2835487.931;B
TRACK;1.4.4-5;-16.38915178;-71.56252579;-1939596.78;2835478.408;B
TRACK;1.4.4-5;-16.38927648;-71.56261435;-1939610.312;2835466.744;B
TRACK;1.4.4-5;-16.38941849;-71.56281575;-1939624.46;2835442.06;B
TRACK;1.4.4-5;-16.38955755;-71.5631468;-1939636.63;2835402.718;B
TRACK;1.4.4-5;-16.38992925;-71.56323203;-1939679.213;2835388.214;B
TRACK;1.4.4-6; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-6;-16.38771024;-71.56309772;-1939420.285;2835432.337;B
TRACK;1.4.4-6;-16.38793055;-71.56304464;-1939446.827;2835435.486;B
TRACK;1.4.4-6;-16.38817671;-71.56307511;-1939475.354;2835428.827;B
TRACK;1.4.4-6;-16.38851188;-71.56316431;-1939513.598;2835414.349;B
TRACK;1.4.4-6;-16.38916571;-71.5626837;-1939596.431;2835460.323;B
TRACK;1.4.4-6;-16.38905616;-71.56257845;-1939584.887;2835473.683;B
TRACK;1.4.4-6;-16.38884061;-71.56248478;-1939560.749;2835487.11;B
TRACK;1.4.4-6;-16.38860635;-71.56243541;-1939533.856;2835495.758;B
TRACK;1.4.4-6;-16.38836632;-71.56244208;-1939505.582;2835498.127;B
TRACK;1.4.4-6;-16.38764474;-71.56257958;-1939419.105;2835491.934;B
TRACK;1.4.4-6;-16.38715096;-71.56256251;-1939361.326;2835500.3;B
TRACK;1.4.4-6;-16.38699384;-71.56267202;-1939341.496;2835489.93;B
TRACK;1.4.4-6;-16.38741773;-71.56365832;-1939378.884;2835372.588;B
TRACK;1.4.4-6;-16.38781925;-71.56346187;-1939428.51;2835389.632;B
TRACK;1.4.4-7; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-7;-16.38815588;-71.56408971;-1939460.156;2835314.068;B
TRACK;1.4.4-7;-16.38808291;-71.56414069;-1939450.945;2835309.238;B
TRACK;1.4.4-7;-16.38784793;-71.56406911;-1939424.247;2835320.414;B
TRACK;1.4.4-7;-16.38766559;-71.56363688;-1939408.264;2835371.792;B
TRACK;1.4.4-7;-16.38746169;-71.56374049;-1939383.014;2835362.7;B
TRACK;1.4.4-7;-16.38767224;-71.56419619;-1939402.015;2835308.294;B
TRACK;1.4.4-7;-16.38774266;-71.5642332;-1939409.82;2835303.18;B
TRACK;1.4.4-7;-16.38856785;-71.56446909;-1939503.771;2835265.692;B
TRACK;1.4.4-7;-16.38863619;-71.56423428;-1939514.749;2835291.424;B
TRACK;1.4.4-8; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-8;-16.38905716;-71.56395606;-1939567.688;2835317.484;B
TRACK;1.4.4-8;-16.38865705;-71.56420668;-1939517.546;2835294.281;B
TRACK;1.4.4-8;-16.38876283;-71.56443402;-1939527.112;2835267.13;B
TRACK;1.4.4-8;-16.38917678;-71.5641552;-1939579.234;2835293.349;B
TRACK;1.4.4-9; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-9;-16.38940239;-71.56347675;-1939614.259;2835367.33;B
TRACK;1.4.4-9;-16.38926594;-71.56292959;-1939605.111;2835431.141;B
TRACK;1.4.4-9;-16.38905203;-71.56300817;-1939579.001;2835425.017;B
TRACK;1.4.4-9;-16.38919058;-71.56348111;-1939589.328;2835369.594;B
TRACK;1.4.4-9;-16.38908412;-71.56393507;-1939571.117;2835319.513;B
TRACK;1.4.4-9;-16.38928738;-71.56403234;-1939593.768;2835305.839;B
TRACK;1.4.4-10; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-10;-16.38900862;-71.56322226;-1939571.211;2835401.31;B
TRACK;1.4.4-10;-16.38880818;-71.56317659;-1939548.244;2835409.098;B
TRACK;1.4.4-10;-16.38864362;-71.56393197;-1939519.421;2835325.601;B
TRACK;1.4.4-10;-16.38884497;-71.56399722;-1939542.249;2835315.581;B
TRACK;1.4.4-11; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-11;-16.38862442;-71.56376328;-1939519.287;2835344.975;B
TRACK;1.4.4-11;-16.38792317;-71.56355537;-1939439.541;2835377.679;B
TRACK;1.4.4-11;-16.38785407;-71.56384001;-1939427.847;2835346.308;B
TRACK;1.4.4-11;-16.38855706;-71.56405206;-1939507.746;2835313.113;B
TRACK;1.4.4-12; ; ;-1.516416327;20763369.87;B
TRACK;1.4.4-12;-16.38845472;-71.56322621;-1939506.107;2835408.076;B
TRACK;1.4.4-12;-16.38817156;-71.56315846;-1939473.702;2835419.443;B
TRACK;1.4.4-12;-16.3880114;-71.56350487;-1939450.538;2835382.255;B
TRACK;1.4.4-12;-16.38836386;-71.56361712;-1939490.522;2835364.939;B
TRACK;1.4.5-1; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-1;-16.39265444;-71.56608947;-1939963.355;2835028.772;B
TRACK;1.4.5-1;-16.39350027;-71.56603024;-1940063.438;2835024.472;B
TRACK;1.4.5-1;-16.39341935;-71.56547593;-1940060.904;2835088.367;B
TRACK;1.4.5-1;-16.39259485;-71.56557275;-1939962.853;2835088.129;B
TRACK;1.4.5-2; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-2;-16.39336897;-71.56509378;-1940059.791;2835132.347;B
TRACK;1.4.5-2;-16.39256566;-71.56520573;-1939964.039;2835130.118;B
TRACK;1.4.5-2;-16.39259537;-71.56554586;-1939963.252;2835091.17;B
TRACK;1.4.5-2;-16.39341542;-71.56546254;-1940060.61;2835089.936;B
TRACK;1.4.5-3; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-3;-16.39332263;-71.56474048;-1940058.79;2835173.005;B
TRACK;1.4.5-3;-16.39252262;-71.56485809;-1939963.354;2835170.09;B
TRACK;1.4.5-3;-16.39255292;-71.56517724;-1939962.9;2835133.513;B
TRACK;1.4.5-3;-16.39336381;-71.56506685;-1940059.524;2835135.468;B
TRACK;1.4.5-4; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-4;-16.39330628;-71.56469925;-1940057.388;2835177.891;B
TRACK;1.4.5-4;-16.39327436;-71.56437903;-1940057.665;2835214.61;B
TRACK;1.4.5-4;-16.39247718;-71.56449771;-1939962.547;2835211.539;B
TRACK;1.4.5-4;-16.39251113;-71.56480786;-1939962.636;2835175.934;B
TRACK;1.4.5-5; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-5;-16.39323093;-71.56409927;-1940056.082;2835246.892;B
TRACK;1.4.5-5;-16.39320222;-71.56377565;-1940056.779;2835283.955;B
TRACK;1.4.5-5;-16.3923674;-71.56390152;-1939957.15;2835280.559;B
TRACK;1.4.5-5;-16.39240666;-71.56422201;-1939957.732;2835243.713;B
TRACK;1.4.5-6; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-6;-16.3931579;-71.5634125;-1940056.14;2835325.704;B
TRACK;1.4.5-6;-16.39235415;-71.56353163;-1939960.244;2835322.666;B
TRACK;1.4.5-6;-16.39233405;-71.5635393;-1939957.787;2835322.058;B
TRACK;1.4.5-6;-16.39232469;-71.56353677;-1939956.719;2835322.468;B
TRACK;1.4.5-6;-16.39236299;-71.56384932;-1939957.288;2835286.534;B
TRACK;1.4.5-6;-16.39319087;-71.56372108;-1940056.132;2835290.289;B
TRACK;1.4.5-7; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-7;-16.39311753;-71.56307247;-1940055.674;2835364.778;B
TRACK;1.4.5-7;-16.39230656;-71.56318225;-1939959.048;2835362.895;B
TRACK;1.4.5-7;-16.39233365;-71.56348455;-1939958.428;2835328.27;B
TRACK;1.4.5-7;-16.3931591;-71.56337183;-1940056.791;2835330.299;B
TRACK;1.4.5-8; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-8;-16.39311532;-71.56299196;-1940056.427;2835373.935;B
TRACK;1.4.5-8;-16.3931135;-71.56284886;-1940058.011;2835390.183;B
TRACK;1.4.5-8;-16.39269032;-71.56276363;-1940009.382;2835405.357;B
TRACK;1.4.5-8;-16.39238116;-71.56277751;-1939972.898;2835407.81;B
TRACK;1.4.5-8;-16.39231973;-71.56286387;-1939964.597;2835398.82;B
TRACK;1.4.5-8;-16.39231012;-71.56311331;-1939960.332;2835370.666;B
TRACK;1.4.5-9; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-9;-16.39317856;-71.5630607;-1940062.99;2835365.319;B
TRACK;1.4.5-9;-16.39320397;-71.56342878;-1940061.346;2835323.257;B
TRACK;1.4.5-9;-16.39338468;-71.56471443;-1940066.405;2835175.15;B
TRACK;1.4.5-9;-16.39352226;-71.56468992;-1940082.871;2835176.136;B
TRACK;1.4.5-9;-16.39343606;-71.56406931;-1940080.55;2835247.617;B
TRACK;1.4.5-9;-16.39337092;-71.56354704;-1940079.466;2835307.675;B
TRACK;1.4.5-9;-16.39333962;-71.56312161;-1940081.139;2835356.314;B
TRACK;1.4.5-9;-16.39334502;-71.56285665;-1940085.105;2835386.283;B
TRACK;1.4.5-9;-16.39323133;-71.5628389;-1940071.976;2835389.776;B
TRACK;1.4.5-9;-16.39322215;-71.56305443;-1940068.188;2835365.461;B
TRACK;1.4.5-10; ; ;-1.516416327;20763369.87;B
TRACK;1.4.5-10;-16.39336445;-71.56475131;-1940063.566;2835171.232;B
TRACK;1.4.5-10;-16.393408;-71.56506228;-1940064.771;2835135.409;B
TRACK;1.4.5-10;-16.39346717;-71.56541009;-1940067.347;2835095.208;B
TRACK;1.4.5-10;-16.39354596;-71.56603817;-1940068.704;2835022.977;B
TRACK;1.4.5-10;-16.39370808;-71.56602208;-1940087.947;2835022.69;B
TRACK;1.4.5-10;-16.39365791;-71.5656132;-1940087.195;2835069.698;B
TRACK;1.4.5-10;-16.39360005;-71.56520139;-1940085.577;2835117.138;B
TRACK;1.4.5-10;-16.39352409;-71.56474637;-1940082.376;2835169.712;B
TRACK;1.4.6-1; ; ;-1.516416327;20763369.87;B
TRACK;1.4.6-1;-16.3921838;-71.56348127;-1939940.871;2835330.594;B
TRACK;1.4.6-1;-16.39212757;-71.56423126;-1939924.837;2835246.299;B
TRACK;1.4.6-1;-16.39205257;-71.56507639;-1939905.404;2835151.462;B
TRACK;1.4.6-1;-16.39202746;-71.56529849;-1939899.663;2835126.61;B
TRACK;1.4.6-1;-16.39246624;-71.56524697;-1939951.844;2835126.737;B
TRACK;1.4.6-1;-16.39224966;-71.56347555;-1939948.677;2835330.385;B
TRACK;1.4.7-3; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-3;-16.39096499;-71.56568534;-1939770.018;2835096.589;B
TRACK;1.4.7-3;-16.39098661;-71.56528719;-1939777.562;2835141.445;B
TRACK;1.4.7-3;-16.39061412;-71.56525891;-1939734.17;2835149.502;B
TRACK;1.4.7-3;-16.390585;-71.56562254;-1939726.179;2835108.656;B
TRACK;1.4.7-3;-16.39076637;-71.56569131;-1939746.616;2835098.499;B
TRACK;1.4.7-4; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-4;-16.3905369;-71.56524024;-1939725.335;2835152.625;B
TRACK;1.4.7-4;-16.39015895;-71.56521183;-1939681.304;2835160.767;B
TRACK;1.4.7-4;-16.39010129;-71.56581089;-1939667.002;2835093.602;B
TRACK;1.4.7-4;-16.3904762;-71.56583352;-1939710.748;2835086.155;B
TRACK;1.4.7-5; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-5;-16.39009434;-71.56518892;-1939674.004;2835164.206;B
TRACK;1.4.7-5;-16.38971218;-71.56514492;-1939629.674;2835174.171;B
TRACK;1.4.7-5;-16.38964101;-71.5657779;-1939613.359;2835103.335;B
TRACK;1.4.7-5;-16.39003142;-71.56582018;-1939658.679;2835093.459;B
TRACK;1.4.7-6; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-6;-16.38962992;-71.56512412;-1939620.274;2835177.6;B
TRACK;1.4.7-6;-16.38926752;-71.56507246;-1939578.361;2835188.176;B
TRACK;1.4.7-6;-16.38920812;-71.56574088;-1939562.983;2835113.169;B
TRACK;1.4.7-6;-16.38958016;-71.56576039;-1939606.432;2835106.113;B
TRACK;1.4.7-7; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-7;-16.38918363;-71.56505369;-1939568.745;2835191.396;B
TRACK;1.4.7-7;-16.38881841;-71.56498182;-1939526.753;2835204.299;B
TRACK;1.4.7-7;-16.38875671;-71.56571397;-1939510.305;2835122.097;B
TRACK;1.4.7-7;-16.38912842;-71.5657486;-1939553.526;2835113.331;B
TRACK;1.4.7-8; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-8;-16.39039593;-71.56590676;-1939700.401;2835078.896;B
TRACK;1.4.7-8;-16.38873399;-71.56579539;-1939506.613;2835113.162;B
TRACK;1.4.7-8;-16.38872624;-71.56607273;-1939502.218;2835081.821;B
TRACK;1.4.7-8;-16.39038794;-71.56598168;-1939698.521;2835070.506;B
TRACK;1.4.7-9; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-9;-16.38875568;-71.5649697;-1939519.539;2835206.49;B
TRACK;1.4.7-9;-16.38837444;-71.56489595;-1939475.691;2835219.815;B
TRACK;1.4.7-9;-16.38828683;-71.56586612;-1939453.207;2835110.965;B
TRACK;1.4.7-9;-16.38866261;-71.56590864;-1939496.806;2835101.253;B
TRACK;1.4.7-10; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-10;-16.38830273;-71.56487717;-1939467.505;2835222.879;B
TRACK;1.4.7-10;-16.38793575;-71.56478553;-1939425.556;2835238.046;B
TRACK;1.4.7-10;-16.3878379;-71.56583218;-1939400.909;2835120.658;B
TRACK;1.4.7-10;-16.38821199;-71.56585958;-1939444.5;2835112.68;B
TRACK;1.4.7-11; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-11;-16.3872957;-71.56463538;-1939352.271;2835263.403;B
TRACK;1.4.7-11;-16.38693503;-71.56465342;-1939309.686;2835266.054;B
TRACK;1.4.7-11;-16.387018;-71.56586573;-1939304.194;2835127.528;B
TRACK;1.4.7-11;-16.38701783;-71.56589045;-1939303.863;2835124.728;B
TRACK;1.4.7-11;-16.38739034;-71.56587391;-1939347.82;2835121.754;B
TRACK;1.4.7-12; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-12;-16.38865581;-71.56595746;-1939495.395;2835095.805;B
TRACK;1.4.7-12;-16.38777966;-71.56590317;-1939393.177;2835113.368;B
TRACK;1.4.7-12;-16.3870216;-71.56596994;-1939303.307;2835115.667;B
TRACK;1.4.7-12;-16.38702774;-71.5661689;-1939301.528;2835093.03;B
TRACK;1.4.7-12;-16.38864866;-71.56607109;-1939493.127;2835083.016;B
TRACK;1.4.7-13; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-13;-16.38684535;-71.56466875;-1939298.959;2835265.483;B
TRACK;1.4.7-13;-16.38663583;-71.56468749;-1939274.117;2835266.086;B
TRACK;1.4.7-13;-16.38675465;-71.5661837;-1939269.269;2835094.908;B
TRACK;1.4.7-13;-16.38695511;-71.56616222;-1939293.081;2835094.733;B
TRACK;1.4.7-15; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-15;-16.38671458;-71.56312958;-1939302.946;2835441.689;B
TRACK;1.4.7-15;-16.38656011;-71.56331414;-1939282.485;2835422.776;B
TRACK;1.4.7-15;-16.3865846;-71.56349486;-1939283.09;2835401.969;B
TRACK;1.4.7-15;-16.38666492;-71.56390914;-1939287.316;2835353.953;B
TRACK;1.4.7-15;-16.38692739;-71.5645473;-1939310.121;2835278.184;B
TRACK;1.4.7-15;-16.38728508;-71.56440416;-1939353.93;2835289.756;B
TRACK;1.4.7-16; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-16;-16.38689441;-71.56281567;-1939328.013;2835474.938;B
TRACK;1.4.7-16;-16.38675694;-71.56302823;-1939309.195;2835452.629;B
TRACK;1.4.7-16;-16.38737576;-71.56443401;-1939364.205;2835285.19;B
TRACK;1.4.7-16;-16.3875489;-71.56434532;-1939385.654;2835292.992;B
TRACK;1.4.7-17; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-17;-16.38922451;-71.56495704;-1939574.76;2835201.821;B
TRACK;1.4.7-17;-16.38923977;-71.56475042;-1939579.149;2835225.048;B
TRACK;1.4.7-17;-16.38859559;-71.56462371;-1939505.086;2835247.801;B
TRACK;1.4.7-17;-16.38754885;-71.56435603;-1939385.514;2835291.779;B
TRACK;1.4.7-17;-16.38749365;-71.56455649;-1939376.512;2835269.769;B
TRACK;1.4.7-17;-16.38836073;-71.5647788;-1939475.552;2835233.276;B
TRACK;1.4.7-18; ; ;-1.516416327;20763369.87;B
TRACK;1.4.7-18;-16.39190915;-71.56504751;-1939888.923;2835156.605;B
TRACK;1.4.7-18;-16.39131136;-71.56505211;-1939818.657;2835163.868;B
TRACK;1.4.7-18;-16.39075342;-71.56499119;-1939753.895;2835178.041;B
TRACK;1.4.7-18;-16.39003786;-71.56488791;-1939671.155;2835199.068;B
TRACK;1.4.7-18;-16.38930786;-71.56476002;-1939587.026;2835223.073;B
TRACK;1.4.7-18;-16.38927412;-71.56498124;-1939580.282;2835198.431;B
TRACK;1.4.7-18;-16.39067002;-71.56517414;-1939741.801;2835158.385;B
TRACK;1.4.7-18;-16.39187817;-71.56528237;-1939882.333;2835130.382;B
TRACK;1.4.25-1; ; ;-1.516416327;20763369.87;B
TRACK;1.4.25-1;-16.3913449;-71.55943976;-1939893.159;2835799.72;B
TRACK;1.4.25-1;-16.3908656;-71.55958812;-1939835;2835789.144;B
TRACK;1.4.25-1;-16.39074552;-71.56036138;-1939811.175;2835703.04;B
TRACK;1.4.25-1;-16.39101846;-71.56043946;-1939842.249;2835690.632;B
TRACK;1.4.25-1;-16.39119402;-71.56054617;-1939861.526;2835676.247;B
TRACK;1.4.25-1;-16.39152725;-71.56062945;-1939899.617;2835662.465;B
TRACK;1.4.25-1;-16.39164776;-71.55942666;-1939928.895;2835797.261;B
TRACK;1.4.25-1;-16.39157084;-71.5592714;-1939921.813;2835815.865;B
TRACK;1.4.25-1;-16.39131864;-71.5592973;-1939891.867;2835816.214;B
TRACK;1.4.25-2; ; ;-1.516416327;20763369.87;B
TRACK;1.4.25-2;-16.39231709;-71.56054513;-1939993.443;2835661.736;B
TRACK;1.4.25-2;-16.39251104;-71.56044928;-1940017.427;2835670.076;B
TRACK;1.4.25-2;-16.39271322;-71.56032321;-1940042.759;2835681.735;B
TRACK;1.4.25-2;-16.39293508;-71.56016511;-1940070.803;2835696.77;B
TRACK;1.4.25-2;-16.39314317;-71.56001344;-1940097.151;2835711.254;B
TRACK;1.4.25-2;-16.39326256;-71.55991752;-1940112.379;2835720.573;B
TRACK;1.4.25-2;-16.39340429;-71.55979367;-1940130.583;2835732.768;B
TRACK;1.4.25-2;-16.39348003;-71.55970445;-1940140.6;2835741.896;B
TRACK;1.4.25-2;-16.39352288;-71.55961897;-1940146.709;2835751.029;B
TRACK;1.4.25-2;-16.39353138;-71.5595137;-1940149.03;2835762.853;B
TRACK;1.4.25-2;-16.39308497;-71.55966189;-1940094.736;2835751.868;B
TRACK;1.4.25-2;-16.3927707;-71.55923604;-1940063.181;2835804.242;B
TRACK;1.4.25-2;-16.39169935;-71.55946067;-1939934.527;2835792.733;B
TRACK;1.4.25-2;-16.39157356;-71.56062908;-1939905.06;2835661.904;B
TRACK;1.4.25-2;-16.39221819;-71.56058502;-1939981.325;2835658.501;B
TRACK;1.4.25-3; ; ;-1.516416327;20763369.87;B
TRACK;1.4.25-3;-16.39194852;-71.55917459;-1939967.389;2835821.921;B
TRACK;1.4.25-3;-16.39198824;-71.55887042;-1939975.879;2835855.888;B
