type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.25.30-20,-16.47587609724998,-71.52037370683456,-1950314.72217979,2839122.98736381,False, , ,0, , , , , , 
TRACK,1.25.30-20,-16.47585302518658,-71.52072701908594,-1950307.53956518,2839083.24680229,False, , ,0, , , , , , 
TRACK,1.25.30-21, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-21,-16.47626182408066,-71.52035553242094,-1950360.2604409,2839119.98648419,False, , ,0, , , , , , 
TRACK,1.25.30-21,-16.47629223162019,-71.52003504738744,-1950367.88931328,2839155.91023364,False, , ,0, , , , , , 
TRACK,1.25.30-21,-16.4759159383158,-71.51996609548455,-1950324.56200569,2839168.66208236,False, , ,0, , , , , , 
TRACK,1.25.30-21,-16.47589436990286,-71.52032876202473,-1950317.43747718,2839127.84153352,False, , ,0, , , , , , 
TRACK,1.25.30-22, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-22,-16.47574680114938,-71.51976792920455,-1950307.20343003,2839193.34079371,False, , ,0, , , , , , 
TRACK,1.25.30-22,-16.47564524721606,-71.51996698450088,-1950292.7547888,2839172.11279265,False, , ,0, , , , , , 
TRACK,1.25.30-22,-16.47581309173122,-71.52007794424975,-1950311.06550823,2839157.33482027,False, , ,0, , , , , , 
TRACK,1.25.30-22,-16.47583509470043,-71.52008856526037,-1950313.51556962,2839155.84238816,False, , ,0, , , , , , 
TRACK,1.25.30-22,-16.47584701732086,-71.52009397172297,-1950314.84758399,2839155.07321135,False, , ,0, , , , , , 
TRACK,1.25.30-22,-16.47587457487853,-71.51981062856846,-1950321.67147625,2839186.82495256,False, , ,0, , , , , , 
TRACK,1.25.30-23, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-23,-16.47618612386651,-71.51996838816312,-1950356.26954963,2839164.85734591,False, , ,0, , , , , , 
TRACK,1.25.30-23,-16.4761761570891,-71.51993201703657,-1950355.55927118,2839169.11030349,False, , ,0, , , , , , 
TRACK,1.25.30-23,-16.47594121380315,-71.51980611132652,-1950329.55621991,2839186.46260664,False, , ,0, , , , , , 
TRACK,1.25.30-23,-16.47593658270338,-71.51992705750719,-1950327.48113471,2839172.81567563,False, , ,0, , , , , , 
TRACK,1.25.30-24, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-24,-16.47554271855599,-71.51998212450901,-1950280.51988911,2839171.74202643,False, , ,0, , , , , , 
TRACK,1.25.30-24,-16.47481384225252,-71.51946123274961,-1950201.4982799,2839240.34140633,False, , ,0, , , , , , 
TRACK,1.25.30-24,-16.47478813693334,-71.51950929314106,-1950197.87047258,2839235.23157147,False, , ,0, , , , , , 
TRACK,1.25.30-24,-16.4751210071459,-71.51982952480749,-1950232.91646126,2839194.57003506,False, , ,0, , , , , , 
TRACK,1.25.30-24,-16.47539799398187,-71.52028282757134,-1950259.71366695,2839139.55988827,False, , ,0, , , , , , 
TRACK,1.25.30-25, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-25,-16.47569101306668,-71.51974074303347,-1950300.99459148,2839197.15394873,False, , ,0, , , , , , 
TRACK,1.25.30-25,-16.47538967311935,-71.51962264375086,-1950267.09353077,2839214.49262196,False, , ,0, , , , , , 
TRACK,1.25.30-25,-16.47493274160085,-71.5194015988906,-1950216.21941971,2839245.54027419,False, , ,0, , , , , , 
TRACK,1.25.30-25,-16.47489651091644,-71.51947846796713,-1950210.99057964,2839237.30341185,False, , ,0, , , , , , 
TRACK,1.25.30-25,-16.47559120762039,-71.5199374308238,-1950286.78130266,2839176.17132058,False, , ,0, , , , , , 
TRACK,1.25.30-26, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-26,-16.47653768531376,-71.5210152805828,-1950384.31171183,2839041.59381752,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47649434743532,-71.52095833354522,-1950379.94207636,2839048.61654974,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.4763790937621,-71.52051901308619,-1950371.96560362,2839099.91957693,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47641580763246,-71.5201742931982,-1950380.64201374,2839138.50721982,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47644253492322,-71.51986995006689,-1950387.63432152,2839172.64977826,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47640686336591,-71.51985531442651,-1950383.62954758,2839174.77656553,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47633320834649,-71.5199797201328,-1950373.40294157,2839161.64321485,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47637623965009,-71.52006717012915,-1950377.3504074,2839151.16733212,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47637412606244,-71.52007387763175,-1950377.01722725,2839150.43485721,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47629854546568,-71.52048855007752,-1950362.88989975,2839104.42894093,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.47639218629219,-71.521016288065,-1950367.20844538,2839043.38854281,False, , ,0, , , , , , 
TRACK,1.25.30-26,-16.4764605246832,-71.52108010751728,-1950374.4276824,2839035.25892306,False, , ,0, , , , , , 
TRACK,1.25.30-27, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-27,-16.47638249674764,-71.51981795948649,-1950381.24029535,2839179.32995876,False, , ,0, , , , , , 
TRACK,1.25.30-27,-16.47605718613981,-71.519702287455,-1950344.49295434,2839196.70811283,False, , ,0, , , , , , 
TRACK,1.25.30-27,-16.47578539357722,-71.51961967290121,-1950313.61342446,2839209.63743157,False, , ,0, , , , , , 
TRACK,1.25.30-27,-16.47576806240447,-71.51970950898789,-1950310.44038959,2839199.68303455,False, , ,0, , , , , , 
TRACK,1.25.30-27,-16.47608907458177,-71.51982411087241,-1950346.69641135,2839182.48261308,False, , ,0, , , , , , 
TRACK,1.25.30-27,-16.47628698703936,-71.51994074396472,-1950368.46711235,2839166.66709095,False, , ,0, , , , , , 
TRACK,1.25.30-28, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-28,-16.47572482013583,-71.51957706990395,-1950307.03765325,2839215.26068523,False, , ,0, , , , , , 
TRACK,1.25.30-28,-16.47514704123424,-71.51935770903498,-1950241.947236,2839247.7030808,False, , ,0, , , , , , 
TRACK,1.25.30-28,-16.47500905262532,-71.51927363712743,-1950226.80300531,2839259.04203771,False, , ,0, , , , , , 
TRACK,1.25.30-28,-16.47494486290701,-71.51933811682623,-1950218.44684643,2839252.57618695,False, , ,0, , , , , , 
TRACK,1.25.30-28,-16.47513922706818,-71.51945180454042,-1950239.83818919,2839237.14100473,False, , ,0, , , , , , 
TRACK,1.25.30-28,-16.47570252313992,-71.51970230655205,-1950302.83317224,2839201.35922581,False, , ,0, , , , , , 
TRACK,1.25.30-29, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.30-29,-16.474731184274,-71.51956200063782,-1950190.51344769,2839230.00499152,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47477356012856,-71.51944692325937,-1950196.94777726,2839242.49170587,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47480265897589,-71.51938232965523,-1950201.18349412,2839249.43086603,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47491062648935,-71.51933875716817,-1950214.41723757,2839252.95278773,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47496943828708,-71.51925163202674,-1950222.42836291,2839262.05579409,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47485609105294,-71.51914490788609,-1950210.46532009,2839275.63883554,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47461993873253,-71.51907624465052,-1950183.59540163,2839286.51930859,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47448044080999,-71.519119190423,-1950166.66591371,2839283.48206704,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47445958421159,-71.51924615101096,-1950162.60885361,2839269.3661548,False, , ,0, , , , , , 
TRACK,1.25.30-29,-16.47472833891255,-71.51956660831375,-1950190.12089642,2839229.52009549,False, , ,0, , , , , , 
TRACK,1.25.24-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.24-2,-16.4728957844248,-71.52337064246575,-1949926.71929727,2838822.41801408,False, , ,0, , , , , , 
TRACK,1.25.24-2,-16.47280087446789,-71.52267275855418,-1949924.4028892,2838902.75916172,False, , ,0, , , , , , 
TRACK,1.25.24-2,-16.47245468756494,-71.52269351389758,-1949883.47681213,2838904.94724351,False, , ,0, , , , , , 
TRACK,1.25.24-2,-16.47254135319884,-71.52343208367311,-1949884.31015034,2838820.10284567,False, , ,0, , , , , , 
TRACK,1.25.24-5, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.24-5,-16.47334569663812,-71.52331379252945,-1949980.28558206,2838822.96040369,False, , ,0, , , , , , 
TRACK,1.25.24-5,-16.47329509428602,-71.52275266030276,-1949981.44314469,2838887.2211684,False, , ,0, , , , , , 
TRACK,1.25.24-5,-16.47290748798516,-71.52264920121294,-1949937.22392947,2838904.03077559,False, , ,0, , , , , , 
TRACK,1.25.24-5,-16.4729954114036,-71.5233638209973,-1949938.50784346,2838821.8844997,False, , ,0, , , , , , 
TRACK,1.25.24-6, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.24-6,-16.47303654548307,-71.52261299322802,-1949952.84136063,2838906.44179631,False, , ,0, , , , , , 
TRACK,1.25.24-6,-16.47302266809779,-71.52238136683033,-1949954.14267495,2838932.87579513,False, , ,0, , , , , , 
TRACK,1.25.24-6,-16.47221776907206,-71.52238071128347,-1949859.60666948,2838943.50699867,False, , ,0, , , , , , 
TRACK,1.25.24-6,-16.47224068386987,-71.52265025355247,-1949858.88720027,2838912.65702675,False, , ,0, , , , , , 
TRACK,1.25.24-7, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.24-7,-16.47411355061406,-71.5232485528264,-1950071.30357646,2838820.28329195,False, , ,0, , , , , , 
TRACK,1.25.24-7,-16.47413639812159,-71.52320048124803,-1950074.59563398,2838825.43187285,False, , ,0, , , , , , 
TRACK,1.25.24-7,-16.47393961119963,-71.52305434776413,-1950053.330408,2838844.57524547,False, , ,0, , , , , , 
TRACK,1.25.24-7,-16.47331131338373,-71.5228065540161,-1949982.66619655,2838880.90027424,False, , ,0, , , , , , 
TRACK,1.25.24-7,-16.47337387805675,-71.52330998631415,-1949983.64394936,2838823.02216973,False, , ,0, , , , , , 
TRACK,1.25.24-8, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.24-8,-16.47376803319041,-71.52463550854904,-1950013.16704689,2838667.62295447,False, , ,0, , , , , , 
TRACK,1.25.24-8,-16.47369174757473,-71.52413697694263,-1950010.51532801,2838725.12496981,False, , ,0, , , , , , 
TRACK,1.25.24-8,-16.47359231713553,-71.52336051645085,-1950008.66239644,2838814.43025604,False, , ,0, , , , , , 
TRACK,1.25.24-8,-16.47343360489618,-71.52338550332689,-1949989.70379853,2838813.67995583,False, , ,0, , , , , , 
TRACK,1.25.24-8,-16.47357972505811,-71.52465762699741,-1949990.76859,2838667.58578906,False, , ,0, , , , , , 
TRACK,1.25.52-4, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-4,-16.45993064872495,-71.54856129421111,-1948085.4772511,2836137.3183851,False, , ,0, , , , , , 
TRACK,1.25.52-4,-16.45973537163192,-71.54854021456278,-1948062.80897753,2836142.26287535,False, , ,0, , , , , , 
TRACK,1.25.52-4,-16.45952027485582,-71.54854744930653,-1948037.45540307,2836144.25781241,False, , ,0, , , , , , 
TRACK,1.25.52-4,-16.45947915225969,-71.54866133428908,-1948031.18761049,2836131.88925644,False, , ,0, , , , , , 
TRACK,1.25.52-4,-16.45943273691803,-71.5487730335348,-1948024.32582374,2836119.83767381,False, , ,0, , , , , , 
TRACK,1.25.52-4,-16.45984452334019,-71.54913911791498,-1948068.06551789,2836072.96037537,False, , ,0, , , , , , 
TRACK,1.25.52-4,-16.45992112252818,-71.54896673394506,-1948079.23856098,2836091.49432694,False, , ,0, , , , , , 
TRACK,1.25.52-5, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-5,-16.45940227300528,-71.54883719455626,-1948019.93776931,2836112.96489924,False, , ,0, , , , , , 
TRACK,1.25.52-5,-16.45916054656616,-71.5491196276237,-1947987.98167699,2836084.11970104,False, , ,0, , , , , , 
TRACK,1.25.52-5,-16.45955013997022,-71.54950759986475,-1948028.83860631,2836035.05245205,False, , ,0, , , , , , 
TRACK,1.25.52-5,-16.45980052606577,-71.54921860650975,-1948061.89449207,2836064.52765586,False, , ,0, , , , , , 
TRACK,1.25.52-6, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-6,-16.45911660650017,-71.54914802069612,-1947982.46258973,2836081.4768723,False, , ,0, , , , , , 
TRACK,1.25.52-6,-16.45894385798407,-71.54935122421256,-1947959.60820904,2836060.70812521,False, , ,0, , , , , , 
TRACK,1.25.52-6,-16.45889146312756,-71.54947791772619,-1947951.85493936,2836047.03543397,False, , ,0, , , , , , 
TRACK,1.25.52-6,-16.4592523566353,-71.54982843676592,-1947989.81421508,2836002.58850962,False, , ,0, , , , , , 
TRACK,1.25.52-6,-16.45949367982588,-71.54954734088162,-1948021.70581906,2836031.28740474,False, , ,0, , , , , , 
TRACK,1.25.52-7, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-7,-16.4588643302616,-71.5495454083256,-1947947.81612618,2836039.74170272,False, , ,0, , , , , , 
TRACK,1.25.52-7,-16.45882414399646,-71.54983910680467,-1947939.38803499,2836006.98245724,False, , ,0, , , , , , 
TRACK,1.25.52-7,-16.45879747979175,-71.55012729575877,-1947932.6176827,2835974.67071416,False, , ,0, , , , , , 
TRACK,1.25.52-7,-16.45900965870594,-71.55023393442313,-1947956.19055243,2835959.80900913,False, , ,0, , , , , , 
TRACK,1.25.52-7,-16.45920157643058,-71.54986497176185,-1947983.38901611,2835999.11245223,False, , ,0, , , , , , 
TRACK,1.25.52-8, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-8,-16.45880489515411,-71.55019339120648,-1947932.65404343,2835967.0830545,False, , ,0, , , , , , 
TRACK,1.25.52-8,-16.45876160820741,-71.55045417113043,-1947924.27758778,2835938.09513877,False, , ,0, , , , , , 
TRACK,1.25.52-8,-16.45879462258057,-71.55058701230131,-1947926.47770362,2835922.60823465,False, , ,0, , , , , , 
TRACK,1.25.52-8,-16.45891913055294,-71.55065091504859,-1947940.29365588,2835913.737019,False, , ,0, , , , , , 
TRACK,1.25.52-8,-16.45898617253455,-71.55031325078198,-1947952.43075509,2835951.1273709,False, , ,0, , , , , , 
TRACK,1.25.52-9, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-9,-16.45777758412507,-71.55116733084874,-1947799.70542362,2835870.14711035,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45771246550431,-71.55073101834716,-1947797.56602256,2835920.44672572,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45754867612298,-71.55074064271641,-1947778.20832398,2835921.498896,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45708255537088,-71.55145317937493,-1947714.46955017,2835846.84454802,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45705542794041,-71.55162100037131,-1947709.16500426,2835828.18012536,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45762050254608,-71.55154854401609,-1947776.44442144,2835828.99908245,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45760006722007,-71.55134858854079,-1947776.5687491,2835851.92750678,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45817685880524,-71.55127308036437,-1947845.26288028,2835852.93866659,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45820188559861,-71.55144072709707,-1947846.08559946,2835833.61179211,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.4587859402296,-71.55132935207398,-1947916.08549832,2835838.59244548,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45889874401103,-71.55072953128196,-1947936.9067673,2835905.09417649,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45874781238427,-71.55061057351794,-1947920.68261847,2835920.55051369,False, , ,0, , , , , , 
TRACK,1.25.52-9,-16.45870997255173,-71.55105103184431,-1947910.67745138,2835871.12840152,False, , ,0, , , , , , 
TRACK,1.25.52-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-3,-16.45961372883031,-71.54808788323898,-1948054.23461957,2836195.11796469,False, , ,0, , , , , , 
TRACK,1.25.52-3,-16.45953944640819,-71.54853478381422,-1948039.86696,2836145.44231907,False, , ,0, , , , , , 
TRACK,1.25.52-3,-16.45977728466384,-71.54851907791601,-1948067.99840105,2836144.10981165,False, , ,0, , , , , , 
TRACK,1.25.52-3,-16.45993293562599,-71.54852140140318,-1948086.24960959,2836141.80953795,False, , ,0, , , , , , 
TRACK,1.25.52-3,-16.45994749988087,-71.54811822142425,-1948093.05159841,2836187.31167127,False, , ,0, , , , , , 
TRACK,1.25.52-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.52-2,-16.45974374546607,-71.5475265861658,-1948076.59292699,2836257.02900314,False, , ,0, , , , , , 
TRACK,1.25.52-2,-16.45960711417114,-71.5475462979216,-1948060.29713044,2836256.58316799,False, , ,0, , , , , , 
TRACK,1.25.52-2,-16.4596430079301,-71.54772516026848,-1948062.25394595,2836235.84267724,False, , ,0, , , , , , 
TRACK,1.25.52-2,-16.45963873124756,-71.5480424283471,-1948057.74507336,2836199.94222247,False, , ,0, , , , , , 
TRACK,1.25.52-2,-16.45994447444142,-71.54809003031929,-1948093.05228264,2836190.54619125,False, , ,0, , , , , , 
TRACK,1.25.52-2,-16.45995297585994,-71.54763795462851,-1948099.75983915,2836241.66918719,False, , ,0, , , , , , 
TRACK,1.7.52-11, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.52-11,-16.45798414765923,-71.55284475955149,-1947802.78869874,2835677.34166826,False, , ,0, , , , , , 
TRACK,1.7.52-11,-16.45757331551893,-71.55289093979064,-1947753.95628116,2835677.48252593,False, , ,0, , , , , , 
TRACK,1.7.52-11,-16.45760110325654,-71.55299563708431,-1947755.89812553,2835665.25370795,False, , ,0, , , , , , 
TRACK,1.7.52-11,-16.45802190306062,-71.55319175602364,-1947802.8424542,2835637.52288806,False, , ,0, , , , , , 
TRACK,1.7.52-10, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.52-10,-16.45765182697087,-71.5530704494697,-1947760.91089388,2835656.11170442,False, , ,0, , , , , , 
TRACK,1.7.52-10,-16.45756837786638,-71.55319039288779,-1947749.5962923,2835643.6102158,False, , ,0, , , , , , 
TRACK,1.7.52-10,-16.45760993703404,-71.55332803051496,-1947752.73970077,2835627.46816579,False, , ,0, , , , , , 
TRACK,1.7.52-10,-16.45797783650297,-71.55326657276002,-1947796.72269958,2835629.62043708,False, , ,0, , , , , , 
TRACK,1.7.48B-1, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48B-1,-16.45901507993316,-71.55395442969264,-1947909.85611274,2835538.09755582,False, , ,0, , , , , , 
TRACK,1.7.48B-1,-16.45926600348237,-71.55399575122087,-1947938.80351777,2835530.13208148,False, , ,0, , , , , , 
TRACK,1.7.48B-1,-16.45922174640984,-71.55363029023243,-1947938.21939867,2835572.12797803,False, , ,0, , , , , , 
TRACK,1.7.48B-1,-16.45872016823682,-71.55364701326688,-1947879.10167673,2835576.79451999,False, , ,0, , , , , , 
TRACK,1.7.48B-1,-16.45875011253978,-71.55392149966472,-1947879.15341255,2835545.2957247,False, , ,0, , , , , , 
TRACK,1.7.48B-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48B-2,-16.45897486054847,-71.5535685293097,-1947910.00416152,2835582.35706165,False, , ,0, , , , , , 
TRACK,1.7.48B-2,-16.45920486987366,-71.55357079964925,-1947936.98838572,2835579.09071375,False, , ,0, , , , , , 
TRACK,1.7.48B-2,-16.45915019207193,-71.55313841508081,-1947936.02537328,2835628.80740755,False, , ,0, , , , , , 
TRACK,1.7.48B-2,-16.45875219878548,-71.55320666044648,-1947888.42236805,2835626.28001288,False, , ,0, , , , , , 
TRACK,1.7.48B-2,-16.45880731494717,-71.55358597418751,-1947890.10695108,2835582.57192195,False, , ,0, , , , , , 
TRACK,1.7.48C-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48C-2,-16.45972069612657,-71.55301430695066,-1948004.59379513,2835635.40848529,False, , ,0, , , , , , 
TRACK,1.7.48C-2,-16.45965917990056,-71.55279829498163,-1948000.09626528,2835660.69354741,False, , ,0, , , , , , 
TRACK,1.7.48C-2,-16.45918666526062,-71.55290179409934,-1947943.29608965,2835655.14612116,False, , ,0, , , , , , 
TRACK,1.7.48C-2,-16.45922197018336,-71.55311987349823,-1947944.68927375,2835629.96964178,False, , ,0, , , , , , 
TRACK,1.7.48C-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48C-3,-16.45961769898484,-71.55274678567955,-1947995.87492135,2835667.07371414,False, , ,0, , , , , , 
TRACK,1.7.48C-3,-16.45954351488461,-71.55254445973722,-1947989.71686494,2835690.9735603,False, , ,0, , , , , , 
TRACK,1.7.48C-3,-16.45941900916425,-71.55258399388853,-1947974.59540254,2835688.12216793,False, , ,0, , , , , , 
TRACK,1.7.48C-3,-16.45915306076429,-71.55267817965598,-1947942.17251072,2835680.92767393,False, , ,0, , , , , , 
TRACK,1.7.48C-3,-16.45917775304968,-71.55283987040013,-1947943.03116974,2835662.2804397,False, , ,0, , , , , , 
TRACK,1.7.48C-4, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48C-4,-16.45914808312296,-71.55309765960878,-1947936.29220243,2835633.45375001,False, , ,0, , , , , , 
TRACK,1.7.48C-4,-16.45908262378315,-71.55269010017631,-1947933.74967812,2835680.49826387,False, , ,0, , , , , , 
TRACK,1.7.48C-4,-16.45877146679648,-71.55274010049682,-1947896.57519236,2835678.90260116,False, , ,0, , , , , , 
TRACK,1.7.48C-4,-16.45884222995382,-71.55312982521478,-1947899.96585933,2835633.80981989,False, , ,0, , , , , , 
TRACK,1.7.48D-1, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48D-1,-16.45931644697375,-71.55258113678113,-1947962.58624397,2835689.78780773,False, , ,0, , , , , , 
TRACK,1.7.48D-1,-16.45952263873088,-71.55250135142202,-1947987.80934553,2835696.1320917,False, , ,0, , , , , , 
TRACK,1.7.48D-1,-16.45948802652813,-71.55240478121182,-1947984.96357866,2835707.52910024,False, , ,0, , , , , , 
TRACK,1.7.48D-1,-16.45932067861462,-71.55233590124466,-1947966.17929755,2835717.52466291,False, , ,0, , , , , , 
TRACK,1.7.48D-1,-16.45901819336385,-71.55238390013469,-1947930.04843539,2835716.04250233,False, , ,0, , , , , , 
TRACK,1.7.48D-1,-16.45872019324095,-71.55247380870709,-1947893.91523864,2835709.75198636,False, , ,0, , , , , , 
TRACK,1.7.48D-1,-16.45874977424218,-71.55269705824007,-1947894.57093032,2835684.06433117,False, , ,0, , , , , , 
TRACK,1.7.48D-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.48D-2,-16.45953729273763,-71.55236619734544,-1947991.23668865,2835711.25717969,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45964238874319,-71.55259175753142,-1948000.73178692,2835684.31976642,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45977021484679,-71.55251572103531,-1948016.70405371,2835691.26443763,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.459648025147,-71.55230258828439,-1948005.04454415,2835717.01712217,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45951407292758,-71.55220204441858,-1947990.58213505,2835730.16420556,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45941072950062,-71.55214062889168,-1947979.22051231,2835738.47645884,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45928148976207,-71.5520940700483,-1947964.62996036,2835745.44384019,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45865547934927,-71.55217913494997,-1947890.03514949,2835743.99378498,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45870239970115,-71.55239938087608,-1947892.76512095,2835718.41961943,False, , ,0, , , , , , 
TRACK,1.7.48D-2,-16.45933543416248,-71.55226970639481,-1947968.74795041,2835724.83339051,False, , ,0, , , , , , 
TRACK,1.7.45-1, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.45-1,-16.46616079783395,-71.55408579662128,-1948747.40278077,2835429.71136434,False, , ,0, , , , , , 
TRACK,1.7.45-1,-16.4662418819714,-71.55367204310696,-1948762.15046411,2835475.53781848,False, , ,0, , , , , , 
TRACK,1.7.45-1,-16.46621118990931,-71.55306048466787,-1948766.26920813,2835545.24311504,False, , ,0, , , , , , 
TRACK,1.7.45-1,-16.46582346105374,-71.55307123728204,-1948720.59784378,2835549.09915772,False, , ,0, , , , , , 
TRACK,1.7.45-1,-16.4658421880201,-71.55361589820289,-1948715.91887228,2835487.13131974,False, , ,0, , , , , , 
TRACK,1.7.45-1,-16.46581200579032,-71.55401466001408,-1948707.33857053,2835442.33745398,False, , ,0, , , , , , 
TRACK,1.7.45-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.45-2,-16.46620720222877,-71.55300263057318,-1948766.53153062,2835551.85151568,False, , ,0, , , , , , 
TRACK,1.7.45-2,-16.46617821084051,-71.55254441057308,-1948768.91369304,2835604.15798783,False, , ,0, , , , , , 
TRACK,1.7.45-2,-16.46612989794499,-71.55216736770851,-1948768.00158485,2835647.5182054,False, , ,0, , , , , , 
TRACK,1.7.45-2,-16.46575565414669,-71.55229303378012,-1948722.46241729,2835638.17552345,False, , ,0, , , , , , 
TRACK,1.7.45-2,-16.4658110721605,-71.55271366704024,-1948723.65858699,2835589.78243259,False, , ,0, , , , , , 
TRACK,1.7.45-2,-16.46583786815863,-71.55302462109108,-1948722.87854697,2835554.19330781,False, , ,0, , , , , , 
TRACK,1.7.45-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.7.45-3,-16.4659446406314,-71.55217664007546,-1948746.1274194,2835648.89218434,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.46611693365029,-71.55210670948424,-1948767.24511905,2835654.56191201,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.46576330618838,-71.55153226434366,-1948732.96928149,2835724.28897394,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.46559956916916,-71.55116593027608,-1948718.36628828,2835767.94679585,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.46537625129638,-71.55122077250654,-1948691.44648963,2835764.65479561,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.4652102608737,-71.55125313340754,-1948671.54334713,2835763.16010159,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.46526245063222,-71.55145342074009,-1948675.14311797,2835739.77945427,False, , ,0, , , , , , 
TRACK,1.7.45-3,-16.4657329093423,-71.55223078315903,-1948720.57739577,2835645.52770463,False, , ,0, , , , , , 
TRACK,1.7.45-4, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
