ident;lat;long;y_proj;x_proj
Ferrocarril_02;-16.29523511;-71.63505107;-1927660.447;2828472.268
Ferrocarril_02;-16.29512457;-71.63518871;-1927645.753;2828458.087
Ferrocarril_02;-16.29497747;-71.6353603;-1927626.345;2828440.525
Ferrocarril_02;-16.29447323;-71.63607751;-1927558.205;2828365.699
Ferrocarril_02;-16.29417198;-71.63647619;-1927517.869;2828324.376
Ferrocarril_02;-16.29362135;-71.63720449;-1927444.147;2828248.889
Ferrocarril_02;-16.29344927;-71.63749093;-1927420.374;2828218.626
Ferrocarril_02;-16.29337026;-71.63775443;-1927407.817;2828189.765
Ferrocarril_02;-16.29336389;-71.6379531;-1927404.595;2828167.318
Ferrocarril_02;-16.29338365;-71.63815943;-1927404.344;2828143.666
Ferrocarril_02;-16.29342964;-71.63837505;-1927407.06;2828118.623
Ferrocarril_02;-16.29353554;-71.63869616;-1927415.495;2828080.844
Ferrocarril_02;-16.29356477;-71.63898764;-1927415.297;2828047.415
Ferrocarril_02;-16.29354567;-71.63920815;-1927410.307;2828022.657
Ferrocarril_02;-16.29346224;-71.63951326;-1927396.713;2827989.134
Ferrocarril_02;-16.29340305;-71.6397915;-1927386.298;2827958.346
Ferrocarril_02;-16.29342835;-71.64015579;-1927384.733;2827916.711
Ferrocarril_02;-16.29351146;-71.64039929;-1927391.458;2827888.027
Ferrocarril_02;-16.29369633;-71.64065524;-1927409.977;2827856.62
Ferrocarril_02;-16.29390154;-71.64080421;-1927432.216;2827837.081
Ferrocarril_02;-16.29406245;-71.64087433;-1927450.235;2827827.056
Ferrocarril_02;-16.29429104;-71.64094601;-1927476.182;2827815.981
Ferrocarril_02;-16.29446554;-71.64104078;-1927495.49;2827802.985
Ferrocarril_02;-16.29458642;-71.6411352;-1927508.506;2827790.719
Ferrocarril_02;-16.29470831;-71.64126064;-1927521.256;2827774.923
Ferrocarril_02;-16.2948203;-71.64143147;-1927532.277;2827754.108
Ferrocarril_02;-16.29489469;-71.64162787;-1927538.567;2827730.879
Ferrocarril_02;-16.29494918;-71.6419383;-1927541.098;2827694.975
Ferrocarril_02;-16.29498227;-71.64239701;-1927539.272;2827642.535
Ferrocarril_02;-16.29512441;-71.64273022;-1927551.811;2827602.918
Ferrocarril_02;-16.29532493;-71.64295415;-1927572.566;2827574.941
Ferrocarril_02;-16.29560335;-71.64321228;-1927602.041;2827542.081
Ferrocarril_02;-16.29576632;-71.6434558;-1927618.142;2827512.367
Ferrocarril_02;-16.29577362;-71.64347096;-1927618.811;2827510.553
Ferrocarril_02;-16.29578426;-71.64349603;-1927619.748;2827507.574
Ferrocarril_02;-16.29578635;-71.64351523;-1927619.754;2827505.37
Ferrocarril_02;-16.29585468;-71.64377483;-1927624.545;2827475.053
Ferrocarril_02;-16.29579344;-71.64420013;-1927612.059;2827427.617
Ferrocarril_02;-16.29554691;-71.64460955;-1927578.017;2827384.37
Ferrocarril_02;-16.29553773;-71.644608;-1927576.958;2827384.665
Ferrocarril_02;-16.29514722;-71.64486082;-1927527.962;2827361.031
Ferrocarril_02;-16.29486923;-71.64492058;-1927494.579;2827357.839
Ferrocarril_02;-16.29444047;-71.6450224;-1927442.972;2827351.819
Ferrocarril_02;-16.29417767;-71.64522544;-1927409.589;2827332.184
Ferrocarril_02;-16.29398252;-71.6455078;-1927383.162;2827302.683
Ferrocarril_02;-16.29392124;-71.64571713;-1927373.362;2827279.736
Ferrocarril_02;-16.29388371;-71.64591579;-1927366.482;2827257.694
Ferrocarril_02;-16.29392305;-71.64626859;-1927366.709;2827217.182
Ferrocarril_02;-16.29398004;-71.64647021;-1927370.89;2827193.586
Ferrocarril_02;-16.29397957;-71.64673364;-1927367.556;2827163.721
Ferrocarril_02;-16.29397685;-71.646754;-1927366.983;2827161.447
Ferrocarril_02;-16.29394131;-71.64691958;-1927360.75;2827143.13
Ferrocarril_02;-16.29377083;-71.64721906;-1927337.006;2827111.369
Ferrocarril_02;-16.29356237;-71.64753083;-1927308.651;2827078.704
Ferrocarril_02;-16.2934536;-71.64788674;-1927291.45;2827039.749
Ferrocarril_02;-16.29347416;-71.64831592;-1927288.523;2826990.818
Ferrocarril_02;-16.29354015;-71.64852074;-1927293.721;2826966.744
Ferrocarril_02;-16.2937081;-71.64879575;-1927310.017;2826933.396
Ferrocarril_02;-16.29386533;-71.64896093;-1927326.42;2826912.64
Ferrocarril_02;-16.29397999;-71.64919801;-1927336.932;2826884.28
Ferrocarril_02;-16.29406499;-71.64946516;-1927343.585;2826852.893
Ferrocarril_02;-16.29406886;-71.64977419;-1927340.194;2826817.802
Ferrocarril_02;-16.29398108;-71.65002492;-1927326.768;2826790.503
Ferrocarril_02;-16.29368918;-71.650412;-1927287.68;2826750.375
Ferrocarril_02;-16.29347218;-71.65053843;-1927260.629;2826738.835
Ferrocarril_02;-16.29327241;-71.65061685;-1927236.2;2826732.517
Ferrocarril_02;-16.29301599;-71.65063658;-1927205.849;2826733.584
Ferrocarril_02;-16.29276714;-71.65062222;-1927176.812;2826738.419
Ferrocarril_02;-16.29249541;-71.6505104;-1927146.301;2826754.599
Ferrocarril_02;-16.29226248;-71.65031146;-1927121.429;2826780.158
Ferrocarril_02;-16.29203611;-71.65006889;-1927097.871;2826810.58
Ferrocarril_02;-16.29185044;-71.64985784;-1927078.699;2826836.904
Ferrocarril_02;-16.29160828;-71.64964568;-1927052.908;2826864.081
Ferrocarril_02;-16.2912596;-71.6494839;-1927013.984;2826886.918
Ferrocarril_02;-16.29083394;-71.64939754;-1926965.084;2826902.195
Ferrocarril_02;-16.29048156;-71.64939707;-1926923.718;2826906.788
Ferrocarril_02;-16.28996309;-71.64957873;-1926860.587;2826892.869
Ferrocarril_02;-16.28923453;-71.64999047;-1926769.926;2826855.567
Ferrocarril_02;-16.28855448;-71.65005451;-1926689.287;2826857.067
Ferrocarril_02;-16.28822207;-71.64999483;-1926651.003;2826868.116
Ferrocarril_02;-16.28788669;-71.6498451;-1926613.492;2826889.415
Ferrocarril_02;-16.28738827;-71.649616;-1926557.824;2826921.813
Ferrocarril_02;-16.28694108;-71.64948089;-1926507.002;2826942.895
Ferrocarril_02;-16.28653049;-71.649502;-1926458.534;2826945.79
Ferrocarril_02;-16.28604444;-71.6497108;-1926398.87;2826928.375
Ferrocarril_02;-16.28570495;-71.65005289;-1926354.756;2826893.956
Ferrocarril_02;-16.28535611;-71.65065098;-1926306.36;2826830.629
Ferrocarril_02;-16.2852438;-71.65099036;-1926288.953;2826793.591
Ferrocarril_02;-16.28486833;-71.65187675;-1926233.846;2826697.914
Ferrocarril_02;-16.28443434;-71.65284542;-1926170.845;2826593.662
Ferrocarril_02;-16.28406764;-71.65369939;-1926117.172;2826501.548
Ferrocarril_02;-16.28386415;-71.65420118;-1926087.041;2826447.269
Ferrocarril_02;-16.2836105;-71.65480058;-1926049.808;2826382.567
Ferrocarril_02;-16.2833392;-71.6554035;-1926010.459;2826317.693
Ferrocarril_02;-16.28304262;-71.65606423;-1925967.424;2826246.589
Ferrocarril_02;-16.28286525;-71.65641001;-1925942.301;2826209.663
Ferrocarril_02;-16.28266302;-71.65670109;-1925914.94;2826179.26
Ferrocarril_02;-16.28238994;-71.65700542;-1925879.095;2826148.266
Ferrocarril_02;-16.28209061;-71.65725132;-1925840.897;2826124.235
Ferrocarril_02;-16.28184602;-71.65740923;-1925810.218;2826109.478
Ferrocarril_02;-16.28151893;-71.65757664;-1925769.735;2826094.706
Ferrocarril_02;-16.28122297;-71.65766677;-1925733.869;2826088.294
Ferrocarril_02;-16.280884;-71.65774133;-1925693.146;2826084.203
Ferrocarril_02;-16.28060425;-71.65774408;-1925660.269;2826087.492
Ferrocarril_02;-16.28056612;-71.65773488;-1925655.906;2826089.025
Ferrocarril_02;-16.28015522;-71.65769517;-1925608.16;2826098.817
Ferrocarril_02;-16.27990785;-71.6576396;-1925579.809;2826108.303
Ferrocarril_02;-16.27927829;-71.65738415;-1925509.072;2826145.371
Ferrocarril_02;-16.27889526;-71.65712299;-1925467.35;2826179.916
Ferrocarril_02;-16.27859059;-71.65691667;-1925434.146;2826207.231
Ferrocarril_02;-16.27832372;-71.65679782;-1925404.292;2826224.144
Ferrocarril_02;-16.27808449;-71.65676431;-1925376.622;2826231.022
Ferrocarril_02;-16.277698;-71.65669783;-1925332.074;2826243.535
Ferrocarril_02;-16.2773841;-71.65660463;-1925296.38;2826258.143
Ferrocarril_02;-16.27693099;-71.65632057;-1925246.714;2826296.185
Ferrocarril_02;-16.27648828;-71.65594145;-1925199.451;2826344.874
Ferrocarril_02;-16.27613493;-71.65549722;-1925163.487;2826399.796
Ferrocarril_02;-16.27612372;-71.65548393;-1925162.337;2826401.448
Ferrocarril_02;-16.27551131;-71.65473932;-1925099.693;2826493.767
Ferrocarril_02;-16.27522629;-71.65443053;-1925070.069;2826532.451
Ferrocarril_02;-16.27486656;-71.65409996;-1925031.943;2826574.567
Ferrocarril_02;-16.27445511;-71.65387867;-1924986.387;2826604.957
Ferrocarril_02;-16.27417067;-71.65377013;-1924954.342;2826620.926
Ferrocarril_02;-16.27385567;-71.65374871;-1924917.625;2826627.409
Ferrocarril_02;-16.27359917;-71.65380908;-1924886.76;2826623.863
Ferrocarril_02;-16.27357079;-71.6538157;-1924883.346;2826623.478
Ferrocarril_02;-16.27328017;-71.65393876;-1924847.696;2826613.262
Ferrocarril_02;-16.27315852;-71.65406008;-1924831.906;2826601.07
Ferrocarril_02;-16.27314217;-71.65407336;-1924829.821;2826599.774
Ferrocarril_02;-16.27302405;-71.65424177;-1924813.86;2826582.196
Ferrocarril_02;-16.27295612;-71.65440825;-1924803.815;2826564.191
Ferrocarril_02;-16.27288136;-71.6546461;-1924792.083;2826538.18
Ferrocarril_02;-16.27284522;-71.65497388;-1924783.766;2826501.474
Ferrocarril_02;-16.27288765;-71.65525947;-1924785.197;2826468.542
Ferrocarril_02;-16.27297814;-71.65553196;-1924792.435;2826436.477
Ferrocarril_02;-16.27312281;-71.65572782;-1924806.986;2826412.405
Ferrocarril_02;-16.27337505;-71.6559968;-1924833.257;2826378.657
Ferrocarril_02;-16.27356221;-71.6561033;-1924853.907;2826364.173
Ferrocarril_02;-16.27379987;-71.65624334;-1924880.069;2826345.235
Ferrocarril_02;-16.27403777;-71.65637736;-1924906.333;2826326.976
Ferrocarril_02;-16.27425333;-71.65653911;-1924929.63;2826305.859
Ferrocarril_02;-16.27437857;-71.65666717;-1924942.744;2826289.726
Ferrocarril_02;-16.27450069;-71.65688587;-1924954.362;2826263.355
Ferrocarril_02;-16.27461376;-71.65726559;-1924962.918;2826218.839
Ferrocarril_02;-16.27471162;-71.65744121;-1924972.225;2826197.666
Ferrocarril_02;-16.27485899;-71.65770675;-1924986.226;2826165.658
Ferrocarril_02;-16.27522176;-71.65817347;-1925023.017;2826108.065
Ferrocarril_02;-16.27550332;-71.65855938;-1925051.276;2826060.681
Ferrocarril_02;-16.27572672;-71.65890884;-1925073.161;2826018.18
Ferrocarril_02;-16.27584195;-71.65923032;-1925082.694;2825980.242
Ferrocarril_02;-16.27589061;-71.65953028;-1925084.679;2825945.602
Ferrocarril_02;-16.27572715;-71.65999351;-1925059.732;2825895.177
Ferrocarril_02;-16.27544901;-71.66032346;-1925022.978;2825861.34
Ferrocarril_02;-16.27519985;-71.66043826;-1924992.3;2825851.527
Ferrocarril_02;-16.27486487;-71.66051482;-1924952.022;2825847.155
Ferrocarril_02;-16.27484221;-71.66051608;-1924949.346;2825847.304
Ferrocarril_02;-16.27436088;-71.66066344;-1924891.007;2825836.786
Ferrocarril_02;-16.27397773;-71.66107568;-1924840.903;2825794.967
Ferrocarril_02;-16.27379571;-71.6614803;-1924814.506;2825751.426
Ferrocarril_02;-16.27366213;-71.66199602;-1924792.417;2825694.664
Ferrocarril_02;-16.27340809;-71.66229219;-1924758.913;2825664.346
Ferrocarril_02;-16.27293135;-71.66260875;-1924699.011;2825634.581
Ferrocarril_02;-16.27235717;-71.66294254;-1924627.456;2825604.116
Ferrocarril_02;-16.27188417;-71.66310922;-1924569.856;2825591.297
Ferrocarril_02;-16.27152789;-71.66315264;-1924527.489;2825590.955
Ferrocarril_02;-16.27147336;-71.66316869;-1924520.888;2825589.837
Ferrocarril_02;-16.2711204;-71.66330253;-1924477.788;2825579.199
Ferrocarril_02;-16.27106081;-71.66334004;-1924470.326;2825575.711
Ferrocarril_02;-16.27076789;-71.66374172;-1924430.949;2825533.929
Ferrocarril_02;-16.27044156;-71.66406899;-1924388.573;2825501.014
Ferrocarril_02;-16.26996658;-71.66433666;-1924329.486;2825476.767
Ferrocarril_02;-16.26956575;-71.66462145;-1924278.892;2825449.627
Ferrocarril_02;-16.26922098;-71.66507155;-1924232.827;2825403.02
Ferrocarril_02;-16.26869298;-71.66587176;-1924160.903;2825319.066
Ferrocarril_02;-16.26812081;-71.66671507;-1924083.26;2825230.793
Ferrocarril_02;-16.2677148;-71.66740439;-1924027.038;2825157.844
Ferrocarril_02;-16.26756118;-71.66792412;-1924002.55;2825100.882
Ferrocarril_02;-16.26754196;-71.66832345;-1923995.336;2825055.847
Ferrocarril_02;-16.26761528;-71.66863677;-1924000.054;2825019.375
Ferrocarril_02;-16.26767365;-71.66889648;-1924003.682;2824989.175
Ferrocarril_02;-16.2676991;-71.66923102;-1924002.516;2824950.913
Ferrocarril_02;-16.26765035;-71.66947463;-1923993.769;2824923.915
Ferrocarril_02;-16.26763081;-71.66950383;-1923991.112;2824920.854
Ferrocarril_02;-16.26750626;-71.66978128;-1923973.046;2824890.993
Ferrocarril_02;-16.26722533;-71.66999979;-1923937.354;2824869.827
Ferrocarril_02;-16.26690446;-71.67018753;-1923897.354;2824852.661
Ferrocarril_02;-16.26656279;-71.6701812;-1923857.323;2824857.769
Ferrocarril_02;-16.26631795;-71.67015466;-1923828.908;2824863.925
Ferrocarril_02;-16.26438346;-71.66948773;-1923610.085;2824964.412
Ferrocarril_02;-16.26296106;-71.66905101;-1923448.521;2825032.213
Ferrocarril_02;-16.26228;-71.66884267;-1923371.151;2825064.589
Ferrocarril_02;-16.26204452;-71.66881295;-1923343.876;2825070.985
Ferrocarril_02;-16.26186568;-71.66881786;-1923322.819;2825072.726
Ferrocarril_02;-16.26165936;-71.66887105;-1923297.937;2825069.345
Ferrocarril_02;-16.26141764;-71.66900163;-1923267.94;2825057.643
Ferrocarril_02;-16.2610845;-71.66918945;-1923226.499;2825040.624
Ferrocarril_02;-16.2608004;-71.66928664;-1923191.94;2825033.253
Ferrocarril_02;-16.26059669;-71.66931431;-1923167.682;2825032.732
Ferrocarril_02;-16.26020974;-71.66933013;-1923122.059;2825035.909
Ferrocarril_02;-16.25984568;-71.66927851;-1923079.96;2825046.44
Ferrocarril_02;-16.25962223;-71.66927012;-1923053.831;2825050.262
Ferrocarril_02;-16.25936864;-71.66931393;-1923023.517;2825048.552
Ferrocarril_02;-16.25936266;-71.66931739;-1923022.772;2825048.236
Ferrocarril_02;-16.259341;-71.66932264;-1923020.164;2825047.919
Ferrocarril_02;-16.25915835;-71.66938741;-1922997.918;2825042.92
Ferrocarril_02;-16.25914683;-71.66939478;-1922996.474;2825042.233
Ferrocarril_02;-16.25892467;-71.66956411;-1922968.292;2825025.884
Ferrocarril_02;-16.25878762;-71.66971538;-1922950.325;2825010.49
Ferrocarril_02;-16.25865835;-71.67002025;-1922931.367;2824977.578
Ferrocarril_02;-16.25864972;-71.67003434;-1922930.179;2824976.091
Ferrocarril_02;-16.25862115;-71.67035998;-1922922.784;2824939.529
Ferrocarril_02;-16.25861826;-71.67040005;-1922921.948;2824935.022
Ferrocarril_02;-16.25861978;-71.67042458;-1922921.822;2824932.221
Ferrocarril_02;-16.25865796;-71.67063188;-1922923.732;2824908.223
Ferrocarril_02;-16.25878514;-71.67086911;-1922935.719;2824879.687
Ferrocarril_02;-16.25895039;-71.6710743;-1922952.573;2824854.295
Ferrocarril_02;-16.25917897;-71.67123553;-1922977.406;2824833.076
Ferrocarril_02;-16.2594787;-71.67143987;-1923010.059;2824806.053
Ferrocarril_02;-16.2597114;-71.67158976;-1923035.517;2824786.067
Ferrocarril_02;-16.26004659;-71.67184275;-1923071.727;2824753.072
Ferrocarril_03; ; ;-1.516416327;20763369.87
Ferrocarril_03;-16.4131177;-71.54368307;-1942648.78;2837302.148
Ferrocarril_03;-16.41486004;-71.54487819;-1942838.369;2837143.914
Ferrocarril_03;-16.41492868;-71.54493962;-1942845.657;2837136.053
Ferrocarril_03;-16.41502805;-71.54502597;-1942856.24;2837124.966
Ferrocarril_03;-16.4151163;-71.54511603;-1942865.472;2837113.605
Ferrocarril_03;-16.41521386;-71.54521026;-1942875.743;2837101.648
Ferrocarril_03;-16.41529084;-71.54532252;-1942883.37;2837087.916
Ferrocarril_03;-16.41536199;-71.54541942;-1942890.506;2837076.003
Ferrocarril_03;-16.41542786;-71.54552514;-1942896.91;2837063.158
Ferrocarril_03;-16.41675294;-71.54785206;-1943023.226;2836782.068
Ferrocarril_03;-16.41682655;-71.54798146;-1943030.242;2836766.438
Ferrocarril_03;-16.41696775;-71.54824633;-1943043.488;2836734.568
Ferrocarril_03;-16.41723976;-71.54879499;-1943068.524;2836668.82
Ferrocarril_03;-16.41741954;-71.54947877;-1943081.024;2836588.958
Ferrocarril_03;-16.41757785;-71.5498328;-1943095.157;2836546.759
Ferrocarril_03;-16.41766579;-71.54999695;-1943103.418;2836527.003
Ferrocarril_03;-16.41773586;-71.55013131;-1943109.955;2836510.856
Ferrocarril_03;-16.41781617;-71.55023796;-1943118.044;2836497.719
Ferrocarril_03;-16.41790721;-71.55038451;-1943126.89;2836479.916
Ferrocarril_03;-16.41971525;-71.55202191;-1943318.616;2836270.701
Ferrocarril_03;-16.42136245;-71.55341425;-1943494.536;2836091.366
Ferrocarril_03;-16.42172437;-71.55372016;-1943533.19;2836051.965
Ferrocarril_03;-16.42197146;-71.55395812;-1943559.211;2836021.765
Ferrocarril_03;-16.42208394;-71.55410898;-1943570.521;2836003.196
Ferrocarril_03;-16.42216862;-71.55427422;-1943578.385;2835983.359
Ferrocarril_03;-16.42220783;-71.55441315;-1943581.239;2835967.1
Ferrocarril_03;-16.42224694;-71.55456203;-1943583.958;2835949.713
Ferrocarril_03;-16.42226107;-71.55474301;-1943583.336;2835929.013
Ferrocarril_03;-16.42224578;-71.55490318;-1943579.523;2835911.057
Ferrocarril_03;-16.4222268;-71.55506462;-1943575.26;2835893.004
Ferrocarril_03;-16.42216711;-71.55522041;-1943566.286;2835876.124
Ferrocarril_03;-16.42209867;-71.55535009;-1943556.615;2835862.318
Ferrocarril_03;-16.42205067;-71.5554055;-1943550.279;2835856.664
Ferrocarril_03;-16.42200608;-71.55546432;-1943544.301;2835850.577
Ferrocarril_03;-16.42188273;-71.55559967;-1943528.109;2835836.845
Ferrocarril_04; ; ;-1.516416327;20763369.87
Ferrocarril_04;-16.42197488;-71.55396229;-1943559.56;2836021.248
