mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
6.81141528591018	3.10479924290955	2.01850446581777	16.8576152495109	13.0636013937275	6.39453717707443	0.401070026855154	0.427432547100035	0.368770644342509
9.17959810094465	3.41376533912554	2.82462528424143	28.9412880361301	13.9680882250966	7.49863867482442	0.408840242210626	0.394940863001129	0.34273004338886
7.06918898055905	3.13043654576267	2.1878056236216	24.9302571168414	13.6536711445643	8.91274891720751	0.401075917333713	0.526552961169719	0.441097016353597
8.76063787099656	3.12194363465885	2.54249932677738	19.3568840978812	12.4588320823979	7.47245053264599	0.383719205871171	0.474206024861207	0.400227582844462
6.52838242272097	3.08622656357381	2.09512022812485	20.0289838186814	12.9445775456106	8.26852438023471	0.401775438077936	0.489099273288877	0.420543984191045
11.9243860749864	3.25503191131551	3.83864767992813	17.8320009985941	13.5038825144946	7.35992788123174	0.400183234087562	0.407838439377851	0.351083622371744
7.57635618373113	2.99136732742032	2.17612772021524	16.671580614758	12.2310563707163	6.87197638721725	0.399915923008355	0.48149476474292	0.403168445910537
8.50012188477764	3.60773326784302	1.92046959657547	24.2129810079855	14.5927386376155	8.23044423464199	0.392716191919109	0.472630693426937	0.408858241779222
7.4712989119763	3.20151181455794	2.18714880309798	24.9215356835843	12.5066736330607	9.59821275945538	0.401899962351703	0.430855587757264	0.369186541026678
7.27734821892575	3.43334946414199	1.86007715383642	17.6674117637962	14.1136298266731	7.15771794838555	0.414154943121645	0.460787149887522	0.397677224881047
6.87462052568639	3.15249687358368	2.39179614055064	15.46343858161	12.599172242577	7.76062065626692	0.395347318928424	0.383759420805103	0.33489317099584
7.66564780773626	3.20571775487536	2.09200078706571	19.5681488165323	12.8785364047805	7.88384275508393	0.393022740706004	0.454317712172456	0.38775317489479
6.96709906774622	3.14306723023153	1.73702328368175	17.4225581499446	12.7998974653998	7.39530831809672	0.410244209139136	0.473770865587885	0.404087868571962
8.56337218205825	3.63145455023787	2.07912018352616	16.8683556655114	14.5086777070778	6.55941935897473	0.413989229976043	0.459273167689675	0.399446143340963
9.51118413423556	3.30473168062116	2.80881412299069	24.3431799980193	13.5848114741336	8.55304558344371	0.380981187719627	0.375122197958617	0.325320147712584
6.98160861909335	3.38340216509402	1.65505216882425	16.0490757492945	13.896536495617	6.7673169347667	0.398602910169358	0.45234832383096	0.385248417404512
7.85171224901519	3.23541048610817	1.78161483012078	19.7654005166776	13.4976894934069	7.58739645083154	0.389634516174168	0.402219670465648	0.343896014027133
8.42474282657629	3.35485932312632	1.92502962426863	21.6706758986337	14.4206338790774	6.84474201592187	0.407215586123248	0.411485263061012	0.360123322017831
7.6286991133582	3.25940861241519	1.8797017493039	20.8191624540614	13.2567084433631	7.40022481997809	0.403450438306787	0.456381538056824	0.390947227953261
7.46161242076891	3.37154976552152	1.54898708072669	14.6412317869184	14.078065793251	5.73343915811704	0.396188550279311	0.393956059465324	0.343353579545361
7.32459167284589	3.32364721622924	1.75366554528936	19.4116545132953	13.7238023022616	7.46850100603197	0.41084178404716	0.460853303473988	0.396826449438449
8.68296035599457	3.23068769266373	2.34692010457372	17.9773047183606	13.5397950795428	6.49618396062036	0.393088223085675	0.453061261966001	0.386835019842106
8.88802944116198	3.65985624360349	2.26206506095746	21.8972862417542	15.1997605067232	7.19485588644985	0.393804017334917	0.465297899559775	0.398035760648315
7.52356394411484	3.36577591206003	1.74474878718881	20.1388456834827	13.9723615102536	7.85398494081288	0.393336963794383	0.447501361156181	0.387830622378039
8.013011454341	3.55995682487794	1.56928908696296	18.0111227955767	14.1556786487031	6.85086571081217	0.38852797648797	0.366262914560063	0.316980651966679
8.20254548694738	3.61452667393778	1.69264759238272	17.4308836482951	14.4016763808791	6.00559634161991	0.386061846871888	0.461018939097831	0.393572442751818
6.60078558782867	3.1747652280543	1.70576850452547	13.8651876706707	12.8089655822183	6.439837657085	0.389105361394025	0.431447862487154	0.371613646622001
7.56537685543716	3.09601363690802	2.16732163147579	23.2577281338614	12.9033406915486	8.56097214232131	0.420509006712073	0.378202527008503	0.33401779973692
7.68994424658379	3.66491409414546	1.61063326904107	19.1886976192163	15.050694009045	7.15946320273351	0.408115415707294	0.466592451145341	0.402751904893231
7.21164021891349	3.31979267279013	1.55185283600948	16.705576366421	12.9844935411553	7.1543469146363	0.413394503236682	0.426478547974544	0.368678652800624
7.50039312496725	3.63558745224332	1.55688830598553	18.2748436679998	14.8412755724399	6.47220710937933	0.386026046757978	0.468658878875924	0.396841888392873
7.96475004488616	3.53020345321196	1.7251516907712	19.6511219223924	14.5693940056359	7.68060774427186	0.405321817361333	0.486508151113794	0.417345957952738
7.73081302800924	3.63264086798463	1.76497718105024	21.5751258544798	14.6739095509992	8.31386629303322	0.402355905001906	0.422577003568786	0.364995310781819
8.56844105743721	3.20753010065275	2.31813698878772	19.3265396827195	13.2701486409798	7.30799372662618	0.38693031712666	0.386598916910614	0.339095265224545
8.08605434684485	3.54833646515178	2.02031934388448	23.6314766811228	15.079909448774	7.81502741747718	0.404706641374385	0.448603406212135	0.38618855965529
8.19060981951357	3.44180682265665	2.25374664608589	19.19783573578	13.8916836987676	6.23042005380753	0.399137244229247	0.519713251656732	0.441990717614537
7.23694642585965	3.21436345118128	1.69102093100213	16.1350667366219	12.8015001051062	7.2831429808105	0.380660221082254	0.47001011092997	0.396703729387172
6.78437514924072	3.10999314882712	1.95789869458249	16.5469014231444	13.2452425779605	7.3403750249771	0.395291992749865	0.494208743559952	0.41890733450658
8.0886661090787	3.54149216101018	1.9078262865037	19.118041994752	14.365229463083	6.74523243533206	0.408172910325629	0.444219208090636	0.388550702188028
7.86968847751961	3.20242823087021	2.08434282034154	18.4293568586171	13.4642214591594	7.10071219657975	0.383711743595747	0.385770915589218	0.334407082550327
8.89234651120275	3.68121891358773	2.14762505662782	25.2747596769994	15.2680934569909	7.02616030504996	0.409152531292176	0.451652042879815	0.398837278522996
7.2918396059604	3.15076427570486	1.8238460182661	19.4463925300522	13.4523545484169	6.80178899732693	0.400487606435741	0.462849434557965	0.393724112793409
7.94839699167271	3.32127604159796	2.03916015981875	15.9842732076381	12.9601352742498	5.77373246028203	0.398748178034262	0.4351125254491	0.373372208330705
6.49066462558544	3.24715413635124	2.01881872181325	21.5173575430854	13.6406949787987	8.31983585082192	0.406193861158965	0.43998845963201	0.382227903303199
